time_ns	temperature_K	pressure_bar	density_kg_m3
6.81	300.05777	54.797516	1031.169189
6.82	300.191528	105.987068	1036.366089
6.83	300.338013	98.500885	1035.844971
6.84	300.237823	-29.540331	1029.749268
6.85	299.01236	-137.523499	1025.500244
6.86	301.436249	-99.447968	1031.496216
6.87	300.098999	-33.634426	1034.766724
6.88	298.662262	109.57373	1030.808228
6.89	301.516052	-180.956421	1024.601929
6.9	300.514954	-60.051327	1028.140015
6.91	300.353394	189.859665	1040.40625
6.92	300.867798	256.772491	1042.069702
6.93	299.931824	-56.157867	1030.112427
6.94	300.439056	-52.013439	1031.673462
6.95	299.232666	94.160225	1035.956177
6.96	303.317261	-26.591089	1030.942627
6.97	300.107758	42.858734	1033.538696
6.98	300.558899	-41.099121	1030.342651
6.99	300.438385	122.653816	1031.283936
7.0	299.628387	-168.895676	1027.154419
7.01	300.555267	-23.061691	1035.393433
7.02	299.791199	-235.062683	1027.094971
7.03	300.483856	-253.50853	1025.288818
7.04	299.290802	-211.397827	1030.863159
7.05	299.008972	2.973346	1035.122437
7.06	299.825684	-142.20015	1029.629517
7.07	299.746002	85.199928	1037.436157
7.08	300.073822	-57.155865	1033.494507
7.09	300.13739	-92.657051	1029.102051
7.1	300.549408	-102.927208	1031.49646
7.11	302.227905	-110.213615	1029.326294
7.12	299.957214	-125.9076	1029.357056
7.13	303.750977	81.73558	1035.022095
7.14	298.707825	114.174988	1033.913086
7.15	301.606628	325.895508	1035.25061
7.16	298.79187	187.306839	1037.08252
7.17	299.735474	-244.883957	1027.16748
7.18	299.829895	218.554977	1034.921387
7.19	299.318268	4.49854	1034.357056
7.2	299.764252	111.910301	1037.803833
7.21	299.789551	121.357445	1040.546753
7.22	299.890259	180.41095	1039.753418
7.23	299.622467	188.927231	1039.192627
7.24	299.41571	237.015991	1032.375122
7.25	301.077881	-132.55571	1033.433472
7.26	300.571259	244.63765	1040.191406
7.27	300.140259	124.301323	1031.921997
7.28	302.040039	-63.382404	1034.674805
7.29	301.357666	18.784628	1032.142456
7.3	300.976532	148.359314	1032.646729
7.31	301.161102	-11.153476	1027.992432
7.32	300.789307	91.550865	1036.655884
7.33	298.134308	-32.958813	1032.662842
7.34	300.197021	44.10939	1035.50647
7.35	300.391693	54.751125	1035.977173
7.36	300.09259	27.562494	1030.129883
7.37	300.823334	-163.433487	1029.782715
7.38	300.059418	152.074112	1032.710205
7.39	301.387634	209.508865	1037.921509
7.4	298.321442	36.102207	1035.892822
7.41	300.593658	-9.873912	1029.429932
7.42	299.365356	-34.701542	1027.847412
7.43	299.633453	54.051189	1031.169434
7.44	299.00177	-202.905319	1027.59436
7.45	298.849121	-261.999542	1028.333618
7.46	300.411011	56.451797	1036.137451
7.47	299.78064	6.571828	1032.090942
7.48	300.621979	-8.2146	1031.537109
7.49	299.341827	-103.560783	1030.526611
7.5	300.727051	-52.885773	1033.830566
7.51	297.774567	-56.556515	1031.841797
7.52	299.448761	11.198697	1031.66626
7.53	300.107513	105.606812	1034.11499
7.54	299.322571	96.051765	1034.37207
7.55	300.042511	-78.098015	1033.035767
7.56	300.10788	-48.41103	1034.425903
7.57	301.251831	-21.384514	1035.446045
7.58	302.182343	27.181677	1031.41272
7.59	300.76181	-15.293918	1038.266724
7.6	300.449799	308.523224	1047.457764
7.61	301.897003	149.44873	1031.886963
7.62	301.09787	-80.836334	1028.432495
7.63	300.154602	-174.906418	1027.391113
7.64	298.810242	232.05249	1040.19812
7.65	299.899719	176.834549	1042.514526
7.66	299.987915	-85.867027	1026.111694
7.67	298.615784	27.831099	1026.838501
7.68	299.692444	-61.482861	1034.801147
7.69	298.966888	-55.687168	1034.578003
7.7	300.003815	107.235199	1037.129272
7.71	300.291168	230.500412	1037.61377
7.72	303.117432	91.694641	1038.316528
7.73	300.204163	-68.814056	1032.810425
7.74	298.855896	97.124939	1035.69812
7.75	298.214569	357.729401	1044.734497
7.76	300.145081	12.859271	1033.392578
7.77	301.700317	48.411144	1039.667603
7.78	299.630707	-118.467598	1035.524902
7.79	300.096863	25.58342	1031.811401
7.8	301.044342	-46.641872	1025.261353
7.81	301.269287	113.151947	1030.846191
7.82	301.473267	55.1199	1036.779541
7.83	298.267426	-25.655533	1035.859497
7.84	301.458435	87.605263	1028.826904
7.85	300.415619	11.121087	1028.709351
7.86	298.867706	23.039961	1034.365356
7.87	299.847473	-9.459324	1028.802734
7.88	301.783356	-95.280952	1026.696167
7.89	299.095276	48.664684	1031.970947
7.9	299.102997	-64.418785	1030.525513
7.91	297.546844	-143.703568	1032.824219
7.92	299.871246	258.341675	1036.721558
7.93	299.399353	121.83654	1029.99646
7.94	299.474762	35.980164	1029.019409
7.95	299.679443	26.771261	1031.116821
7.96	299.159088	-35.865257	1027.457886
7.97	299.234985	48.598118	1040.114868
7.98	299.807312	174.484558	1034.408325
7.99	300.151764	-106.592773	1032.074097
8.0	301.062134	-25.016825	1032.727539
8.01	300.480927	36.483898	1038.739746
8.02	300.816193	83.706505	1033.681519
8.03	299.585236	15.811345	1031.803467
8.04	299.507812	-75.278687	1036.306152
8.05	299.982697	97.99102	1032.986816
8.06	300.751923	16.533113	1032.292969
8.07	301.325836	-130.432297	1028.557617
8.08	301.35611	-33.592213	1031.643433
8.09	299.48996	179.010376	1032.404785
8.1	299.699036	78.338478	1031.931641
8.11	302.216766	160.644775	1033.070679
8.12	301.03949	4.369355	1030.563721
8.13	299.206757	-30.241816	1030.777466
8.14	300.907593	61.547939	1035.030884
8.15	299.4375	-69.456993	1032.51416
8.16	298.794373	-141.054459	1025.967041
8.17	301.34375	23.511566	1033.783569
8.18	300.018341	-47.460514	1029.701538
8.19	299.232056	-97.066505	1031.593994
8.2	300.705048	-49.594639	1034.086548
8.21	300.896851	46.933674	1026.920654
8.22	300.949707	-61.402222	1024.026855
8.23	300.213318	67.452782	1033.342163
8.24	300.32196	-119.806908	1028.362061
8.25	299.479767	110.088989	1036.819092
8.26	300.34848	-88.770599	1036.064453
8.27	300.430725	-35.69363	1028.993042
8.28	300.104065	37.191292	1032.865479
8.29	299.933624	-104.18457	1030.158569
8.3	299.10791	26.996887	1028.869263
8.31	300.540588	-69.642609	1034.26062
8.32	297.631775	75.621155	1034.309692
8.33	299.381805	-144.73761	1027.129639
8.34	300.808807	26.071398	1033.751099
8.35	300.575623	-240.152573	1028.384521
8.36	299.320709	115.902428	1033.36499
8.37	296.725586	-83.77597	1034.148071
8.38	300.913818	-21.330973	1042.781128
8.39	299.12027	41.480721	1028.038696
8.4	300.582855	122.835823	1031.615479
8.41	300.030212	352.83493	1041.585205
8.42	301.088226	106.288582	1034.560425
8.43	299.628113	74.095062	1036.775269
8.44	299.663788	59.633179	1039.818726
8.45	300.401306	118.166115	1032.145386
8.46	300.78891	126.748924	1034.909424
8.47	301.008057	127.551453	1036.259644
8.48	300.961029	5.939703	1033.735107
8.49	300.661682	85.560661	1036.486694
8.5	300.649231	-144.994507	1027.594116
8.51	300.016907	70.837746	1035.948486
8.52	298.879883	-348.473267	1025.928101
8.53	299.570099	84.042023	1035.821533
8.54	300.582306	239.040848	1036.444946
8.55	298.651337	171.636169	1038.151978
8.56	300.177856	51.728352	1037.941406
8.57	299.960297	-1.197311	1031.125
8.58	300.714813	-142.279678	1027.104248
8.59	300.357666	-78.901093	1034.705322
8.6	300.056305	40.994564	1035.488892
8.61	299.569214	-31.238325	1026.485474
8.62	299.411713	-11.735569	1032.694092
8.63	299.532379	-194.220261	1026.774902
8.64	302.170471	-145.541504	1029.328369
8.65	300.202881	135.132172	1033.109619
8.66	299.821228	-26.856867	1038.851318
8.67	299.558807	43.632172	1032.677979
8.68	301.243774	376.497528	1039.212769
8.69	298.311432	17.106451	1031.883911
8.7	299.121185	63.468445	1035.496826
8.71	300.262115	-147.234055	1027.813721
8.72	299.969757	-99.547447	1030.319336
8.73	301.50882	-102.1334	1030.264404
8.74	299.189728	193.106705	1037.866333
8.75	301.458435	56.994171	1037.303345
8.76	298.570923	13.061367	1034.781372
8.77	297.982269	-157.138428	1028.381348
8.78	302.636597	-106.685913	1026.718872
8.79	299.519348	-209.519897	1025.056885
8.8	299.066833	-33.506218	1028.048462
8.81	299.151093	-119.186363	1030.372314
8.82	298.463257	-160.531342	1029.433105
8.83	300.170013	225.268509	1036.083618
8.84	299.617126	73.781586	1031.096069
8.85	299.526581	6.311526	1038.647461
8.86	299.665039	-60.179138	1028.439575
8.87	296.699005	81.900932	1027.421997
8.88	300.625275	59.965031	1033.701782
8.89	299.580139	40.845135	1031.687378
8.9	299.305359	-77.797447	1035.291748
8.91	301.088684	84.161568	1035.29541
8.92	300.247284	-211.575027	1024.652954
8.93	298.951935	-169.50441	1031.664185
8.94	299.27301	95.072235	1036.804688
8.95	301.173584	-70.912407	1032.400024
8.96	300.048096	104.955055	1027.894165
8.97	299.544189	45.973469	1033.757812
8.98	300.527344	-14.976093	1030.776123
8.99	298.687744	71.638184	1038.290283
9.0	299.803162	-148.781799	1029.355713
9.01	298.184296	5.151375	1036.429688
9.02	299.858337	-160.350296	1026.065796
9.03	298.749298	-236.223923	1031.155273
9.04	300.560638	34.267712	1034.953125
9.05	301.445129	82.835991	1031.991211
9.06	302.656403	102.192596	1035.773438
9.07	298.612701	153.672348	1035.080322
9.08	300.423492	-0.094917	1040.155151
9.09	300.311798	86.924812	1034.688721
9.1	299.419464	169.810135	1031.362061
9.11	298.246948	-119.000244	1025.483887
9.12	298.764099	-295.016022	1025.369141
9.13	299.463776	27.690369	1029.774292
9.14	301.025024	154.46991	1033.414917
9.15	297.902679	-5.632755	1036.408081
9.16	300.796631	-112.578979	1034.456055
9.17	299.584198	172.989182	1039.854736
9.18	299.946472	-105.900642	1033.582886
9.19	299.692047	-27.707169	1030.986572
9.2	300.558258	-95.849426	1028.937866
9.21	300.431732	128.678787	1035.911255
9.22	300.598755	254.757126	1038.228149
9.23	299.148804	-119.235954	1024.413574
9.24	299.730042	-37.652027	1029.843262
9.25	300.697388	-23.104586	1030.644897
9.26	300.130615	120.880013	1034.003052
9.27	299.321716	182.538635	1035.399414
9.28	301.199005	-180.294556	1029.786377
9.29	302.681793	81.02774	1031.260498
9.3	300.658875	91.108177	1032.474976
9.31	300.140442	16.461958	1033.447876
9.32	300.178864	-53.679966	1033.782471
9.33	300.710266	-31.007765	1032.747681
9.34	297.829132	-154.691849	1031.877075
9.35	298.918671	-168.887619	1027.5177
9.36	301.252472	-255.990601	1024.498901
9.37	298.983765	-204.07106	1029.06897
9.38	299.582611	-160.177063	1031.206177
9.39	299.956116	188.275223	1037.06665
9.4	299.004364	32.477535	1028.148438
9.41	299.157715	-10.501175	1026.71167
9.42	300.972839	60.143433	1040.981079
9.43	299.466431	-19.152445	1033.594604
9.44	301.67691	162.57869	1036.62085
9.45	300.850494	100.57357	1035.511597
9.46	299.537689	114.266693	1035.232178
9.47	298.366608	-39.627796	1032.711792
9.48	300.12561	87.825806	1031.616089
9.49	300.225739	-14.02863	1031.97229
9.5	301.259277	26.003992	1033.114136
9.51	299.204193	122.95739	1027.963623
9.52	299.434906	25.936472	1032.929321
9.53	300.840118	-29.706083	1034.575073
9.54	297.812714	-32.498913	1032.643188
9.55	301.796906	209.732925	1038.084961
9.56	301.519958	-52.94696	1028.779541
9.57	299.541962	-139.681198	1030.647339
9.58	300.58905	-99.349648	1029.845581
9.59	300.574951	20.277681	1029.775024
9.6	298.879944	120.96701	1037.927124
9.61	301.342163	1.711919	1035.307495
9.62	301.646179	196.923843	1038.29541
9.63	299.238556	-13.54495	1030.845947
9.64	300.43158	166.751328	1035.762939
9.65	299.809479	-117.879478	1031.633301
9.66	299.187347	25.182547	1030.070435
9.67	299.686005	12.943603	1037.729614
9.68	301.493774	162.523788	1034.576904
9.69	300.99765	-83.999435	1028.69397
9.7	298.842255	-22.143799	1028.202393
9.71	300.208679	7.4037	1036.503174
9.72	300.716705	32.980244	1039.515503
9.73	301.908264	52.128845	1030.898315
9.74	300.49295	37.756855	1031.691772
9.75	298.773621	52.767986	1029.359131
9.76	300.410095	77.005348	1033.425659
9.77	298.24115	112.906555	1037.327515
9.78	298.880005	-183.62352	1031.351685
9.79	301.740601	196.575363	1035.615479
9.8	300.498352	191.262207	1040.106934
9.81	299.153992	12.105771	1029.763184
9.82	302.672638	-44.04842	1023.169861
9.83	301.189697	-61.423145	1033.740479
9.84	300.633911	28.877863	1033.20813
9.85	299.480804	29.296083	1033.748901
9.86	298.430939	-143.792343	1025.028931
9.87	299.934296	-186.608765	1036.386353
9.88	299.891449	314.769562	1034.310913
9.89	300.881592	-51.165466	1032.894653
9.9	299.625092	82.252495	1034.663086
9.91	297.623383	72.658028	1037.493408
9.92	299.860107	-219.35112	1029.465942
9.93	301.509735	-134.238358	1030.3573
9.94	299.894562	-18.799263	1027.846924
9.95	301.792206	69.790405	1037.624146
9.96	299.899994	62.874237	1030.417725
9.97	300.905945	94.299873	1039.802368
9.98	301.0047	-14.89888	1031.887451
9.99	299.974518	-84.346016	1035.831177
10.0	299.390045	39.660187	1031.582275
10.01	299.954681	-215.949844	1028.563232
10.02	301.021149	-130.688477	1029.637207
10.03	298.631866	64.588898	1035.706787
10.04	300.138397	211.949081	1039.586426
10.05	300.037933	49.966969	1033.179077
10.06	297.531433	-62.834881	1031.902832
10.07	298.894989	16.943922	1028.644531
10.08	299.472076	123.070824	1032.681519
10.09	300.898346	-31.901804	1031.533569
10.1	301.652832	19.021912	1033.547485
10.11	300.970184	100.071648	1036.11438
10.12	298.570251	65.99411	1036.278809
10.13	299.028046	84.831734	1030.46521
10.14	300.54007	124.277321	1031.515869
10.15	300.02356	-1.264448	1036.614502
10.16	301.173492	-8.055763	1031.88562
10.17	300.248505	37.200165	1031.752319
10.18	300.76709	119.649841	1034.887573
10.19	301.096466	27.256338	1035.068848
10.2	299.110962	60.425625	1039.75
10.21	298.669678	-43.964447	1032.003174
10.22	300.105377	-19.481989	1034.16748
10.23	299.8479	147.049026	1041.186401
10.24	301.552429	-102.49305	1027.858032
10.25	297.606415	46.188351	1026.019897
10.26	299.838593	132.107834	1034.725342
10.27	300.444855	212.820663	1038.721436
10.28	301.357208	105.87986	1035.856201
10.29	299.986053	-2.708133	1030.607788
10.3	298.809326	20.882898	1030.577271
10.31	300.386719	10.81195	1030.219849
10.32	300.47287	-59.260071	1028.27417
10.33	300.413422	-43.343555	1024.614746
10.34	301.244843	-23.900839	1026.324951
10.35	300.232605	195.243088	1041.017578
10.36	298.155182	90.858887	1033.289551
10.37	299.700226	44.920971	1036.914917
10.38	301.163483	-50.492634	1032.560181
10.39	300.734558	222.366165	1030.990356
10.4	298.831177	-65.95517	1035.012939
10.41	301.355347	-92.943672	1033.269165
10.42	297.956238	9.137291	1032.168823
10.43	300.564575	59.985859	1040.893188
10.44	300.285309	-81.319557	1029.34082
10.45	301.328064	-73.922134	1030.983154
10.46	301.955322	65.181252	1031.810669
10.47	300.865967	-79.448837	1037.496948
10.48	299.438049	5.708824	1033.447632
10.49	300.704285	-130.608994	1028.74292
10.5	300.768524	184.956253	1033.823608
10.51	300.003235	-62.267323	1028.937378
10.52	299.963806	-24.122892	1031.767578
10.53	300.044464	-9.792415	1031.162964
10.54	301.914612	-50.839916	1031.248535
10.55	298.152649	-41.607494	1029.671631
10.56	299.175049	-13.249627	1035.484131
10.57	299.671783	150.791946	1033.683105
10.58	300.897095	140.710342	1037.848389
10.59	300.895905	49.646973	1033.578735
10.6	297.831268	-143.441147	1035.43335
10.61	300.412689	261.548615	1033.857422
10.62	299.345734	135.945801	1040.555054
10.63	300.642273	-135.339874	1028.803711
10.64	300.769958	-238.337723	1031.582886
10.65	300.123138	205.725082	1041.385132
10.66	299.892181	-80.790161	1032.705444
10.67	299.761902	184.323624	1033.529907
10.68	300.936096	52.854919	1039.72229
10.69	300.163055	-98.461388	1032.39917
10.7	299.610687	109.039848	1036.490112
10.71	299.894226	77.291496	1034.690918
10.72	300.13562	172.406845	1042.221313
10.73	302.27356	-11.166196	1035.510742
10.74	300.018555	35.977009	1029.551025
10.75	301.115845	43.981152	1033.952271
10.76	298.331787	11.916219	1037.000854
10.77	300.255402	-159.932571	1033.891235
10.78	299.992249	11.04555	1027.035645
10.79	298.979675	64.529945	1032.133667
10.8	299.975311	-3.695048	1033.119385
10.81	301.435028	89.558235	1035.796631
10.82	297.815369	-23.629862	1033.437988
10.83	301.137787	-174.363571	1027.389526
10.84	300.557617	-56.934002	1025.966797
10.85	301.164124	-166.379654	1030.77478
10.86	300.86441	-13.630376	1034.586792
10.87	300.35788	88.061127	1035.118164
10.88	300.982635	183.653687	1038.7677
10.89	300.180237	80.04464	1032.271484
10.9	300.896576	98.749016	1035.367065
10.91	299.856903	96.795921	1037.094604
10.92	299.517517	38.584648	1039.274048
10.93	300.630615	41.585972	1035.091431
10.94	301.092377	-176.115921	1028.48645
10.95	300.251007	-158.236588	1030.202881
10.96	300.084595	-45.809265	1030.9729
10.97	298.37146	-115.455528	1034.586548
10.98	298.834045	131.759338	1033.41748
10.99	300.204956	27.984619	1030.603271
11.0	299.00946	-255.519821	1025.942627
11.01	300.425568	15.54658	1031.77478
11.02	300.223572	-43.805233	1030.043091
11.03	300.812134	-226.658035	1026.884766
11.04	301.281433	-6.939791	1032.129883
11.05	300.557617	116.939545	1033.511475
11.06	302.374847	195.351852	1036.536621
11.07	300.669556	-56.141949	1033.070435
11.08	300.544373	59.243134	1035.313721
11.09	299.493286	-68.465614	1034.863403
11.1	301.266144	-42.091282	1026.625122
11.11	301.42627	-145.283188	1028.091309
11.12	300.061249	-211.12706	1026.192383
11.13	300.921631	90.737732	1034.884033
11.14	297.796295	36.821693	1039.334106
11.15	299.893982	-47.88689	1027.644531
11.16	298.945831	213.787796	1042.235107
11.17	299.745483	87.294701	1035.1604
11.18	299.260223	252.307053	1038.278198
11.19	299.504395	204.533859	1042.115967
11.2	300.882111	135.217468	1038.293213
11.21	299.614258	-88.14785	1027.331299
11.22	301.589081	-139.084702	1024.823853
11.23	299.826416	50.027897	1028.933105
11.24	300.114258	36.172222	1034.396973
11.25	300.535522	-6.320892	1026.13916
11.26	300.16037	206.677368	1036.039062
11.27	299.981049	-112.718147	1033.765991
11.28	298.695831	4.650271	1028.441406
11.29	298.887817	4.956572	1033.717529
11.3	298.918579	-64.373177	1029.379517
11.31	300.42865	57.290955	1032.600586
11.32	302.320221	14.683751	1029.425537
11.33	299.976776	28.270178	1036.986694
11.34	299.869385	-43.468597	1029.872314
11.35	299.983185	-44.102337	1036.748535
11.36	300.034637	-130.244904	1030.686157
11.37	299.634766	-25.555792	1029.07666
11.38	298.846375	84.06562	1034.107178
11.39	297.55719	-67.061897	1032.701172
11.4	300.125946	-117.288124	1023.912659
11.41	300.852509	-67.744705	1028.348633
11.42	301.299133	-62.53587	1033.766846
11.43	300.063293	-78.730003	1037.547974
11.44	301.000549	125.91333	1040.780396
11.45	300.78241	-40.03598	1033.266479
11.46	299.931519	-106.467529	1032.023315
11.47	300.388947	-213.673782	1029.200317
11.48	300.219879	-29.672005	1030.885986
11.49	299.516632	95.726105	1028.321289
11.5	299.653107	89.64901	1030.929321
11.51	301.593048	-45.499191	1030.483887
11.52	300.767639	254.422729	1038.048218
11.53	297.689545	-64.680161	1028.396973
11.54	300.586121	-58.845333	1031.062134
11.55	299.185791	62.901485	1032.810425
11.56	300.027557	26.346151	1036.359375
11.57	299.853516	74.279633	1031.257324
11.58	299.039398	207.988602	1039.770142
11.59	299.160797	150.840134	1028.318359
11.6	301.244659	52.741146	1029.282227
11.61	298.935394	107.613365	1041.439819
11.62	299.719574	-107.264641	1033.80249
11.63	299.903442	-77.605553	1033.99353
11.64	299.606323	103.642967	1029.293457
11.65	298.806641	-265.167114	1027.808472
11.66	300.437317	-96.036354	1030.23999
11.67	302.297668	140.389847	1037.386353
