time_ns	protein_sasa_nm2	protein_sasa_output_group_nm2
33.8	332.966	332.966
33.81	328.753	328.753
33.82	327.932	327.932
33.83	331.343	331.343
33.84	331.183	331.183
33.85	331.081	331.081
33.86	335.927	335.927
33.87	332.965	332.965
33.88	331.131	331.131
33.89	331.0	331.0
33.9	335.987	335.987
33.91	334.35	334.35
33.92	333.392	333.392
33.93	339.04	339.04
33.94	330.238	330.238
33.95	329.704	329.704
33.96	331.464	331.464
33.97	329.885	329.885
33.98	331.213	331.213
33.99	334.15	334.15
34.0	332.331	332.331
34.01	336.335	336.335
34.02	338.32	338.32
34.03	333.464	333.464
34.04	336.364	336.364
34.05	337.6	337.6
34.06	333.895	333.895
34.07	335.688	335.688
34.08	332.247	332.247
34.09	336.057	336.057
34.1	333.382	333.382
34.11	336.115	336.115
34.12	330.632	330.632
34.13	331.282	331.282
34.14	331.933	331.933
34.15	332.154	332.154
34.16	335.249	335.249
34.17	334.817	334.817
34.18	334.803	334.803
34.19	329.952	329.952
34.2	330.621	330.621
34.21	331.306	331.306
34.22	332.433	332.433
34.23	333.552	333.552
34.24	332.23	332.23
34.25	333.213	333.213
34.26	334.289	334.289
34.27	332.526	332.526
34.28	330.595	330.595
34.29	329.365	329.365
34.3	334.323	334.323
34.31	330.818	330.818
34.32	327.873	327.873
34.33	329.242	329.242
34.34	334.601	334.601
34.35	333.67	333.67
34.36	333.83	333.83
34.37	329.965	329.965
34.38	331.789	331.789
34.39	329.577	329.577
34.4	335.916	335.916
34.41	328.579	328.579
34.42	332.893	332.893
34.43	336.647	336.647
34.44	332.469	332.469
34.45	335.928	335.928
34.46	336.266	336.266
34.47	337.534	337.534
34.48	338.311	338.311
34.49	339.638	339.638
34.5	336.246	336.246
34.51	337.867	337.867
34.52	334.882	334.882
34.53	337.643	337.643
34.54	339.573	339.573
34.55	340.818	340.818
34.56	334.606	334.606
34.57	337.928	337.928
34.58	335.118	335.118
34.59	336.86	336.86
34.6	338.134	338.134
34.61	336.23	336.23
34.62	334.832	334.832
34.63	332.999	332.999
34.64	335.35	335.35
34.65	335.943	335.943
34.66	336.192	336.192
34.67	333.426	333.426
34.68	335.142	335.142
34.69	335.507	335.507
34.7	333.631	333.631
34.71	329.854	329.854
34.72	336.088	336.088
34.73	335.712	335.712
34.74	334.9	334.9
34.75	333.412	333.412
34.76	336.963	336.963
34.77	331.118	331.118
34.78	333.465	333.465
34.79	330.944	330.944
34.8	332.024	332.024
34.81	334.821	334.821
34.82	330.431	330.431
34.83	334.715	334.715
34.84	333.487	333.487
34.85	333.417	333.417
34.86	331.069	331.069
34.87	331.432	331.432
34.88	333.943	333.943
34.89	332.72	332.72
34.9	332.356	332.356
34.91	330.602	330.602
34.92	333.077	333.077
34.93	334.223	334.223
34.94	331.513	331.513
34.95	329.777	329.777
34.96	328.646	328.646
34.97	331.692	331.692
34.98	327.176	327.176
34.99	327.809	327.809
35.0	328.449	328.449
35.01	329.139	329.139
35.02	329.876	329.876
35.03	329.695	329.695
35.04	329.727	329.727
35.05	328.723	328.723
35.06	330.582	330.582
35.07	326.79	326.79
35.08	329.762	329.762
35.09	330.107	330.107
35.1	328.586	328.586
35.11	324.673	324.673
35.12	328.802	328.802
35.13	329.506	329.506
35.14	328.248	328.248
35.15	331.022	331.022
35.16	325.881	325.881
35.17	328.207	328.207
35.18	331.853	331.853
35.19	327.045	327.045
35.2	331.729	331.729
35.21	329.107	329.107
35.22	330.757	330.757
35.23	332.652	332.652
35.24	330.427	330.427
35.25	331.405	331.405
35.26	331.195	331.195
35.27	330.349	330.349
35.28	327.016	327.016
35.29	331.412	331.412
35.3	328.103	328.103
35.31	326.414	326.414
35.32	331.911	331.911
35.33	331.896	331.896
35.34	329.952	329.952
35.35	328.043	328.043
35.36	332.188	332.188
35.37	330.746	330.746
35.38	329.972	329.972
35.39	327.883	327.883
35.4	331.721	331.721
35.41	328.797	328.797
35.42	326.935	326.935
35.43	326.33	326.33
35.44	329.718	329.718
35.45	326.295	326.295
35.46	332.169	332.169
35.47	330.473	330.473
35.48	326.114	326.114
35.49	324.425	324.425
35.5	328.894	328.894
35.51	327.378	327.378
35.52	326.573	326.573
35.53	324.853	324.853
35.54	325.813	325.813
35.55	329.482	329.482
35.56	326.758	326.758
35.57	324.073	324.073
35.58	325.079	325.079
35.59	330.468	330.468
35.6	326.375	326.375
35.61	329.252	329.252
35.62	326.245	326.245
35.63	326.478	326.478
35.64	331.133	331.133
35.65	332.479	332.479
35.66	327.007	327.007
35.67	327.732	327.732
35.68	329.627	329.627
35.69	332.227	332.227
35.7	330.442	330.442
35.71	331.455	331.455
35.72	328.152	328.152
35.73	325.999	325.999
35.74	331.876	331.876
35.75	331.906	331.906
35.76	333.751	333.751
35.77	332.876	332.876
35.78	332.443	332.443
35.79	331.397	331.397
35.8	329.261	329.261
35.81	331.323	331.323
35.82	330.659	330.659
35.83	328.695	328.695
35.84	327.941	327.941
35.85	327.249	327.249
35.86	327.217	327.217
35.87	331.318	331.318
35.88	328.319	328.319
35.89	328.564	328.564
35.9	329.329	329.329
35.91	327.212	327.212
35.92	334.09	334.09
35.93	333.374	333.374
35.94	329.224	329.224
35.95	328.978	328.978
35.96	332.258	332.258
35.97	329.918	329.918
35.98	330.311	330.311
35.99	331.242	331.242
36.0	332.194	332.194
36.01	330.002	330.002
36.02	333.412	333.412
36.03	335.031	335.031
36.04	330.144	330.144
36.05	328.648	328.648
36.06	336.633	336.633
36.07	331.544	331.544
36.08	331.756	331.756
36.09	333.855	333.855
36.1	334.196	334.196
36.11	331.062	331.062
36.12	329.467	329.467
36.13	330.466	330.466
36.14	331.039	331.039
36.15	330.799	330.799
36.16	330.843	330.843
36.17	329.92	329.92
36.18	327.095	327.095
36.19	328.46	328.46
36.2	329.104	329.104
36.21	332.971	332.971
36.22	335.848	335.848
36.23	330.483	330.483
36.24	334.973	334.973
36.25	328.4	328.4
36.26	330.114	330.114
36.27	329.98	329.98
36.28	331.698	331.698
36.29	331.192	331.192
36.3	329.791	329.791
36.31	326.662	326.662
36.32	330.945	330.945
36.33	330.299	330.299
36.34	332.953	332.953
36.35	332.204	332.204
36.36	334.151	334.151
36.37	326.988	326.988
36.38	333.055	333.055
36.39	327.736	327.736
36.4	328.131	328.131
36.41	326.064	326.064
36.42	328.182	328.182
36.43	330.262	330.262
36.44	329.539	329.539
36.45	330.589	330.589
36.46	327.498	327.498
36.47	333.727	333.727
36.48	333.96	333.96
36.49	328.244	328.244
36.5	331.037	331.037
36.51	331.786	331.786
36.52	330.826	330.826
36.53	330.93	330.93
36.54	331.926	331.926
36.55	330.597	330.597
36.56	333.543	333.543
36.57	332.612	332.612
36.58	331.573	331.573
36.59	331.863	331.863
36.6	332.037	332.037
36.61	333.712	333.712
36.62	330.019	330.019
36.63	330.685	330.685
36.64	330.86	330.86
36.65	331.44	331.44
36.66	331.142	331.142
36.67	332.082	332.082
36.68	331.873	331.873
36.69	329.739	329.739
36.7	332.248	332.248
36.71	327.629	327.629
36.72	328.864	328.864
36.73	329.384	329.384
36.74	326.285	326.285
36.75	329.354	329.354
36.76	327.896	327.896
36.77	331.916	331.916
36.78	325.813	325.813
36.79	330.223	330.223
36.8	328.736	328.736
36.81	330.089	330.089
36.82	332.196	332.196
36.83	335.607	335.607
36.84	326.783	326.783
36.85	329.018	329.018
36.86	330.398	330.398
36.87	330.243	330.243
36.88	329.887	329.887
36.89	328.029	328.029
36.9	326.812	326.812
36.91	329.419	329.419
36.92	329.005	329.005
36.93	331.344	331.344
36.94	329.146	329.146
36.95	330.863	330.863
36.96	329.996	329.996
36.97	325.101	325.101
36.98	328.785	328.785
36.99	334.338	334.338
37.0	331.87	331.87
37.01	327.872	327.872
37.02	326.209	326.209
37.03	329.317	329.317
37.04	328.274	328.274
37.05	332.051	332.051
37.06	327.186	327.186
37.07	330.105	330.105
37.08	326.439	326.439
37.09	330.301	330.301
37.1	327.775	327.775
37.11	329.604	329.604
37.12	331.3	331.3
37.13	328.487	328.487
37.14	328.688	328.688
37.15	325.795	325.795
37.16	329.28	329.28
37.17	327.65	327.65
37.18	325.279	325.279
37.19	329.481	329.481
37.2	329.264	329.264
37.21	330.972	330.972
37.22	330.731	330.731
37.23	334.007	334.007
37.24	328.508	328.508
37.25	330.309	330.309
37.26	335.255	335.255
37.27	333.984	333.984
37.28	330.659	330.659
37.29	335.102	335.102
37.3	334.992	334.992
37.31	330.628	330.628
37.32	336.893	336.893
37.33	335.262	335.262
37.34	336.891	336.891
37.35	331.63	331.63
37.36	332.786	332.786
37.37	340.063	340.063
37.38	334.267	334.267
37.39	337.752	337.752
37.4	335.553	335.553
37.41	336.91	336.91
37.42	334.347	334.347
37.43	329.112	329.112
37.44	332.056	332.056
37.45	332.602	332.602
37.46	331.903	331.903
37.47	333.717	333.717
37.48	338.9	338.9
37.49	332.943	332.943
37.5	336.015	336.015
37.51	334.947	334.947
37.52	333.913	333.913
37.53	330.374	330.374
37.54	332.224	332.224
37.55	328.329	328.329
37.56	329.907	329.907
37.57	332.854	332.854
37.58	330.7	330.7
37.59	328.788	328.788
37.6	329.657	329.657
37.61	325.666	325.666
37.62	329.044	329.044
37.63	326.393	326.393
37.64	332.233	332.233
37.65	329.79	329.79
37.66	331.267	331.267
37.67	334.748	334.748
37.68	332.819	332.819
37.69	335.912	335.912
37.7	335.142	335.142
37.71	333.101	333.101
37.72	331.387	331.387
37.73	330.62	330.62
37.74	329.363	329.363
37.75	328.413	328.413
37.76	330.072	330.072
37.77	331.225	331.225
37.78	328.804	328.804
37.79	329.78	329.78
37.8	330.547	330.547
37.81	330.189	330.189
37.82	330.062	330.062
37.83	326.877	326.877
37.84	330.507	330.507
37.85	327.054	327.054
37.86	327.739	327.739
37.87	328.641	328.641
37.88	329.451	329.451
37.89	324.376	324.376
37.9	328.124	328.124
37.91	327.142	327.142
37.92	329.283	329.283
37.93	328.602	328.602
37.94	329.683	329.683
37.95	327.454	327.454
37.96	324.237	324.237
37.97	328.557	328.557
37.98	327.989	327.989
37.99	329.088	329.088
38.0	325.788	325.788
38.01	327.274	327.274
38.02	328.396	328.396
38.03	326.544	326.544
38.04	330.013	330.013
38.05	332.15	332.15
38.06	328.524	328.524
38.07	329.242	329.242
38.08	327.221	327.221
38.09	325.344	325.344
38.1	325.679	325.679
38.11	327.182	327.182
38.12	328.66	328.66
38.13	327.011	327.011
38.14	330.722	330.722
38.15	323.924	323.924
38.16	329.705	329.705
38.17	328.594	328.594
38.18	323.184	323.184
38.19	328.201	328.201
38.2	325.307	325.307
38.21	328.09	328.09
38.22	328.924	328.924
38.23	331.386	331.386
38.24	327.836	327.836
38.25	329.195	329.195
38.26	326.671	326.671
38.27	328.081	328.081
38.28	330.169	330.169
38.29	325.401	325.401
38.3	326.06	326.06
38.31	332.748	332.748
38.32	333.396	333.396
38.33	328.622	328.622
38.34	327.555	327.555
38.35	328.388	328.388
38.36	330.68	330.68
38.37	329.506	329.506
38.38	330.702	330.702
38.39	329.682	329.682
38.4	333.185	333.185
38.41	333.698	333.698
38.42	333.403	333.403
38.43	332.352	332.352
38.44	333.373	333.373
38.45	334.009	334.009
38.46	333.929	333.929
38.47	330.845	330.845
38.48	333.185	333.185
38.49	335.932	335.932
38.5	330.302	330.302
38.51	332.785	332.785
38.52	330.672	330.672
38.53	333.234	333.234
38.54	332.255	332.255
38.55	326.128	326.128
38.56	326.772	326.772
38.57	330.666	330.666
38.58	331.197	331.197
38.59	330.719	330.719
38.6	329.836	329.836
38.61	333.661	333.661
38.62	333.221	333.221
38.63	332.907	332.907
38.64	331.286	331.286
38.65	328.004	328.004
38.66	329.049	329.049
38.67	324.887	324.887
38.68	328.082	328.082
38.69	323.58	323.58
38.7	330.397	330.397
38.71	331.459	331.459
38.72	327.114	327.114
38.73	326.413	326.413
38.74	326.378	326.378
38.75	327.186	327.186
38.76	330.467	330.467
38.77	329.978	329.978
38.78	331.32	331.32
38.79	333.818	333.818
38.8	330.735	330.735
38.81	330.135	330.135
38.82	327.222	327.222
38.83	329.452	329.452
38.84	329.266	329.266
38.85	331.532	331.532
38.86	328.083	328.083
38.87	330.878	330.878
38.88	328.383	328.383
38.89	330.103	330.103
38.9	329.89	329.89
38.91	331.38	331.38
38.92	331.874	331.874
38.93	334.175	334.175
38.94	330.714	330.714
38.95	335.451	335.451
38.96	336.429	336.429
38.97	334.416	334.416
38.98	331.236	331.236
38.99	329.594	329.594
39.0	332.959	332.959
39.01	331.548	331.548
39.02	330.177	330.177
39.03	328.074	328.074
39.04	326.312	326.312
39.05	325.549	325.549
39.06	333.089	333.089
39.07	326.635	326.635
39.08	325.588	325.588
39.09	327.709	327.709
39.1	326.854	326.854
39.11	329.643	329.643
39.12	327.114	327.114
39.13	330.37	330.37
39.14	325.228	325.228
39.15	325.628	325.628
39.16	326.844	326.844
39.17	327.062	327.062
39.18	329.833	329.833
39.19	323.877	323.877
39.2	325.187	325.187
39.21	330.405	330.405
39.22	329.243	329.243
39.23	336.927	336.927
39.24	330.721	330.721
39.25	333.428	333.428
39.26	325.057	325.057
39.27	332.35	332.35
39.28	327.656	327.656
39.29	331.074	331.074
39.3	330.567	330.567
39.31	330.523	330.523
39.32	330.011	330.011
39.33	330.741	330.741
39.34	333.627	333.627
39.35	330.832	330.832
39.36	330.076	330.076
39.37	330.39	330.39
39.38	330.888	330.888
39.39	329.381	329.381
39.4	331.688	331.688
39.41	326.798	326.798
39.42	326.475	326.475
39.43	330.116	330.116
39.44	332.232	332.232
39.45	335.474	335.474
39.46	329.464	329.464
39.47	335.296	335.296
39.48	332.487	332.487
39.49	334.478	334.478
39.5	330.866	330.866
39.51	337.163	337.163
39.52	332.237	332.237
39.53	331.79	331.79
39.54	328.845	328.845
39.55	331.456	331.456
39.56	333.911	333.911
39.57	331.228	331.228
39.58	331.333	331.333
39.59	330.755	330.755
39.6	330.904	330.904
39.61	330.972	330.972
39.62	332.833	332.833
39.63	335.538	335.538
39.64	330.221	330.221
39.65	334.229	334.229
39.66	335.998	335.998
39.67	331.296	331.296
39.68	333.977	333.977
39.69	328.766	328.766
39.7	332.088	332.088
39.71	329.125	329.125
39.72	330.228	330.228
39.73	332.194	332.194
39.74	327.865	327.865
39.75	331.895	331.895
39.76	335.959	335.959
39.77	332.644	332.644
39.78	331.81	331.81
39.79	331.909	331.909
39.8	334.736	334.736
39.81	334.353	334.353
39.82	330.366	330.366
39.83	334.239	334.239
39.84	332.613	332.613
39.85	335.682	335.682
39.86	333.693	333.693
39.87	333.545	333.545
39.88	335.246	335.246
39.89	330.083	330.083
39.9	333.716	333.716
39.91	334.703	334.703
39.92	332.34	332.34
39.93	329.576	329.576
39.94	331.437	331.437
39.95	330.978	330.978
39.96	332.99	332.99
39.97	334.836	334.836
39.98	330.385	330.385
39.99	332.966	332.966
40.0	333.24	333.24
40.01	331.224	331.224
40.02	333.926	333.926
40.03	329.777	329.777
40.04	335.197	335.197
40.05	329.672	329.672
40.06	329.148	329.148
40.07	329.75	329.75
40.08	331.005	331.005
40.09	331.617	331.617
40.1	337.843	337.843
40.11	336.787	336.787
40.12	331.649	331.649
40.13	329.385	329.385
40.14	331.539	331.539
40.15	339.346	339.346
40.16	337.264	337.264
40.17	335.149	335.149
40.18	333.325	333.325
40.19	333.405	333.405
40.2	333.285	333.285
40.21	336.112	336.112
40.22	333.436	333.436
40.23	336.23	336.23
40.24	332.929	332.929
40.25	334.995	334.995
40.26	333.251	333.251
40.27	334.937	334.937
40.28	328.338	328.338
40.29	331.629	331.629
40.3	334.733	334.733
40.31	330.553	330.553
40.32	335.536	335.536
40.33	330.911	330.911
40.34	334.704	334.704
40.35	334.67	334.67
40.36	330.455	330.455
40.37	329.467	329.467
40.38	332.147	332.147
40.39	332.553	332.553
40.4	333.952	333.952
40.41	331.579	331.579
40.42	328.657	328.657
40.43	332.37	332.37
40.44	333.238	333.238
40.45	331.796	331.796
40.46	333.465	333.465
40.47	331.122	331.122
40.48	331.676	331.676
40.49	330.312	330.312
40.5	330.658	330.658
40.51	332.875	332.875
40.52	327.644	327.644
40.53	334.314	334.314
40.54	333.416	333.416
40.55	329.374	329.374
40.56	331.29	331.29
40.57	332.714	332.714
40.58	332.73	332.73
40.59	336.101	336.101
40.6	337.527	337.527
40.61	335.324	335.324
40.62	337.099	337.099
40.63	338.656	338.656
40.64	338.263	338.263
40.65	334.35	334.35
40.66	334.401	334.401
40.67	333.919	333.919
40.68	336.849	336.849
40.69	335.108	335.108
40.7	336.946	336.946
40.71	335.762	335.762
40.72	336.931	336.931
40.73	339.37	339.37
40.74	334.22	334.22
40.75	332.668	332.668
40.76	334.364	334.364
40.77	333.921	333.921
40.78	339.785	339.785
40.79	339.155	339.155
40.8	335.011	335.011
40.81	335.852	335.852
40.82	335.81	335.81
40.83	336.118	336.118
40.84	338.345	338.345
40.85	331.771	331.771
40.86	332.858	332.858
40.87	335.615	335.615
40.88	332.696	332.696
40.89	334.762	334.762
40.9	333.886	333.886
40.91	331.721	331.721
40.92	333.851	333.851
40.93	335.73	335.73
40.94	334.258	334.258
40.95	331.87	331.87
40.96	332.512	332.512
40.97	334.009	334.009
40.98	331.903	331.903
40.99	336.397	336.397
41.0	335.03	335.03
41.01	334.796	334.796
41.02	335.499	335.499
41.03	334.032	334.032
41.04	331.431	331.431
41.05	330.869	330.869
41.06	334.007	334.007
41.07	338.046	338.046
41.08	335.467	335.467
41.09	336.521	336.521
41.1	334.013	334.013
41.11	335.228	335.228
41.12	336.147	336.147
41.13	332.877	332.877
41.14	335.683	335.683
41.15	336.761	336.761
41.16	338.813	338.813
41.17	338.139	338.139
41.18	341.579	341.579
41.19	340.262	340.262
41.2	334.943	334.943
41.21	336.869	336.869
41.22	338.846	338.846
41.23	336.903	336.903
41.24	333.39	333.39
41.25	334.128	334.128
41.26	334.476	334.476
41.27	334.043	334.043
41.28	338.178	338.178
41.29	335.075	335.075
41.3	336.544	336.544
41.31	334.908	334.908
41.32	334.041	334.041
41.33	337.492	337.492
41.34	329.73	329.73
41.35	334.723	334.723
41.36	333.083	333.083
41.37	338.57	338.57
41.38	338.189	338.189
41.39	338.667	338.667
41.4	336.28	336.28
41.41	338.089	338.089
41.42	338.106	338.106
41.43	339.285	339.285
41.44	339.277	339.277
41.45	340.681	340.681
41.46	335.969	335.969
41.47	334.403	334.403
41.48	333.036	333.036
41.49	339.202	339.202
41.5	335.645	335.645
41.51	333.611	333.611
41.52	334.897	334.897
41.53	337.418	337.418
41.54	334.778	334.778
41.55	336.617	336.617
41.56	335.226	335.226
41.57	339.063	339.063
41.58	339.362	339.362
41.59	334.978	334.978
41.6	336.137	336.137
41.61	335.718	335.718
41.62	333.616	333.616
41.63	333.018	333.018
41.64	330.367	330.367
41.65	330.196	330.196
41.66	332.959	332.959
41.67	330.397	330.397
41.68	333.26	333.26
41.69	334.881	334.881
41.7	335.479	335.479
41.71	334.725	334.725
41.72	337.001	337.001
41.73	334.377	334.377
41.74	337.949	337.949
41.75	337.566	337.566
41.76	336.245	336.245
41.77	334.497	334.497
41.78	332.571	332.571
41.79	331.243	331.243
41.8	331.066	331.066
41.81	330.702	330.702
41.82	333.534	333.534
41.83	334.884	334.884
41.84	331.314	331.314
41.85	329.098	329.098
41.86	330.34	330.34
41.87	334.633	334.633
41.88	333.523	333.523
41.89	333.244	333.244
41.9	336.648	336.648
41.91	331.188	331.188
41.92	331.619	331.619
41.93	333.561	333.561
41.94	335.315	335.315
41.95	335.226	335.226
41.96	334.193	334.193
41.97	332.369	332.369
41.98	336.262	336.262
41.99	334.308	334.308
42.0	332.661	332.661
42.01	334.834	334.834
42.02	333.355	333.355
42.03	339.564	339.564
42.04	336.279	336.279
42.05	335.342	335.342
42.06	334.22	334.22
42.07	333.505	333.505
42.08	333.03	333.03
42.09	334.317	334.317
42.1	335.566	335.566
42.11	332.953	332.953
42.12	338.647	338.647
42.13	334.754	334.754
42.14	331.533	331.533
42.15	329.581	329.581
42.16	332.423	332.423
42.17	331.959	331.959
42.18	327.685	327.685
42.19	330.035	330.035
42.2	333.562	333.562
42.21	330.523	330.523
42.22	329.1	329.1
42.23	336.463	336.463
42.24	332.649	332.649
42.25	332.346	332.346
42.26	330.187	330.187
42.27	334.645	334.645
42.28	337.252	337.252
42.29	333.521	333.521
42.3	336.483	336.483
42.31	338.507	338.507
42.32	337.34	337.34
42.33	336.34	336.34
42.34	339.983	339.983
42.35	337.643	337.643
42.36	339.793	339.793
42.37	336.093	336.093
42.38	340.156	340.156
42.39	334.19	334.19
42.4	338.59	338.59
42.41	336.408	336.408
42.42	335.459	335.459
42.43	338.944	338.944
42.44	336.568	336.568
42.45	340.928	340.928
42.46	343.742	343.742
42.47	341.581	341.581
42.48	337.541	337.541
42.49	339.564	339.564
42.5	337.577	337.577
42.51	335.047	335.047
42.52	337.615	337.615
42.53	332.606	332.606
42.54	338.506	338.506
42.55	338.719	338.719
42.56	339.545	339.545
42.57	340.461	340.461
42.58	332.332	332.332
42.59	334.724	334.724
42.6	335.011	335.011
42.61	337.446	337.446
42.62	340.734	340.734
42.63	339.124	339.124
42.64	336.298	336.298
42.65	337.659	337.659
42.66	335.949	335.949
42.67	337.394	337.394
42.68	343.088	343.088
42.69	338.489	338.489
42.7	338.569	338.569
42.71	340.684	340.684
42.72	341.494	341.494
42.73	337.008	337.008
42.74	341.703	341.703
42.75	341.702	341.702
42.76	340.448	340.448
42.77	341.804	341.804
42.78	336.272	336.272
42.79	335.934	335.934
42.8	337.485	337.485
42.81	337.133	337.133
42.82	338.169	338.169
42.83	337.777	337.777
42.84	341.468	341.468
42.85	337.833	337.833
42.86	340.998	340.998
42.87	331.768	331.768
42.88	338.507	338.507
42.89	336.803	336.803
