frame	time_ns	protein_backbone_rmsd_nm	ligand_heavy_rmsd_after_protein_fit_nm	protein_ligand_min_heavy_distance_nm	protein_ligand_heavy_contact_pairs_le_0_40_nm	pocket_occupied_le_0_50_nm	pocket_occupied_le_0_40_nm	pocket_ligand_heavy_contact_pairs_le_0_40_nm	pocket_ligand_com_distance_nm	protein_radius_of_gyration_nm
7257	72.57	0.1938685252601422	0.47894978238743713	0.2918191097775521	73	1	1	73	0.4679981456940154	2.7421144663681343
7258	72.58	0.19493493360264752	0.49236547945587494	0.30539316344441136	69	1	1	69	0.4562731830459031	2.733440085600441
7259	72.59	0.19069959958846358	0.49405604096749023	0.3047328365957964	58	1	1	58	0.4620701042273302	2.7427624198530864
7260	72.6	0.1915850313449392	0.49328226872638037	0.3050338114793986	67	1	1	67	0.42447573953279616	2.736516852991322
7261	72.61	0.20597800058488586	0.5032832653151618	0.29565922779331266	70	1	1	69	0.4698683626439101	2.740762642373546
7262	72.62	0.19551586166804963	0.44307035138735174	0.28103383825634354	65	1	1	65	0.4167854823580749	2.7352454060223073
7263	72.63	0.18862539126959443	0.49297802624990883	0.2939417623588387	73	1	1	70	0.4269559802432573	2.7309303067724713
7264	72.64	0.1884830372951935	0.4824124784022887	0.3037119375536721	66	1	1	66	0.44569074871184594	2.7391433545039656
7265	72.65	0.18653163234237297	0.43703608267419547	0.31409244808407405	65	1	1	65	0.419622307287849	2.732014908872446
7266	72.66	0.20352515551798894	0.45652400827110673	0.29952948310631483	78	1	1	76	0.40772702785472603	2.737387781186188
7267	72.67	0.19952210520681096	0.460025038012812	0.29353366484219334	69	1	1	68	0.42607420389887396	2.733888426984215
7268	72.68	0.20325987832103296	0.4781525332973315	0.31482764673113073	67	1	1	67	0.45348693477288526	2.733165889831754
7269	72.69	0.19869477578686182	0.4905579247906651	0.3061551587636788	57	1	1	57	0.4480564487469806	2.7434217127753775
7270	72.7	0.19903296763521863	0.49898382135132396	0.31360015213655124	66	1	1	66	0.4576220088130567	2.742060763236974
7271	72.71	0.1994044069931658	0.4740533306473522	0.3003347130510588	61	1	1	61	0.4361099851059903	2.7347961008113124
7272	72.72	0.2043860469898599	0.4917437569405389	0.3136285414649926	78	1	1	77	0.43996427523827464	2.742012425432155
7273	72.73	0.1976486952502257	0.46185746492585633	0.2881058419732387	71	1	1	71	0.44515666102220103	2.736591488624021
7274	72.74	0.2016238133307217	0.4717406461414558	0.3101443869172359	66	1	1	66	0.45815060327080265	2.7312435288158943
7275	72.75	0.21186383854516092	0.43315778906279057	0.29692674394446994	66	1	1	66	0.4268427046894395	2.7415091209599263
7276	72.76	0.22095525674015168	0.45029204391412875	0.2955083965227609	58	1	1	58	0.4028794235944984	2.7390277828666365
7277	72.77	0.22508205851258872	0.4471124123964576	0.31101265061490757	56	1	1	56	0.42489002296269485	2.7403436117539357
7278	72.78	0.23601205811970088	0.45677536418194703	0.3035150802239892	44	1	1	44	0.4193213570522375	2.7412676717220306
7279	72.79	0.2283490505236482	0.45883177814055165	0.3153308135175684	68	1	1	68	0.43299142770169174	2.7294096629739935
7280	72.8	0.22380943961768765	0.46583168614945036	0.29869502353410693	66	1	1	66	0.4401166161497157	2.7377797010028084
7281	72.81	0.21118435615115802	0.45556730388483596	0.29541809481780734	85	1	1	85	0.4271393241086721	2.7319423886255825
7282	72.82	0.2067455472251003	0.4800173952934731	0.2881251569559023	82	1	1	82	0.445599788690592	2.736814084129143
7283	72.83	0.20978640782009822	0.4197108811518627	0.28493359367699556	63	1	1	63	0.40060423231028375	2.734732202338356
7284	72.84	0.2046406337633034	0.4307569144403459	0.3018027571691847	63	1	1	63	0.4056314142461292	2.7450438226007092
7285	72.85	0.20499366779992498	0.4375990900508261	0.3020747289878095	75	1	1	74	0.4362002025862367	2.7318642506258763
7286	72.86	0.20994390860331613	0.4436330519573195	0.30649353298753146	61	1	1	61	0.42558831424642174	2.7361565831267978
7287	72.87	0.1954857416429682	0.40835449353331443	0.30519996215679895	66	1	1	66	0.4166189809899402	2.7364982868713126
7288	72.88	0.20872263327225066	0.4818083328203726	0.2960698277189705	77	1	1	75	0.42037607505554114	2.737000127181349
7289	72.89	0.19993368554859062	0.4438003369845916	0.2898237317494772	72	1	1	72	0.4107487428025097	2.738020222178759
7290	72.9	0.20866896924547323	0.4637384765907605	0.31363967626109657	63	1	1	63	0.4313700637248531	2.749140535078082
7291	72.91	0.1948796790676283	0.44134049492640914	0.2898083110471449	78	1	1	77	0.4247809972623693	2.7369239584452925
7292	72.92	0.19934341499486466	0.433766916677001	0.298140865639673	62	1	1	62	0.39958502592011247	2.742806159714257
7293	72.93	0.18536980649407417	0.43443903035571607	0.3214620594394979	63	1	1	62	0.4191982269316087	2.7460892449953787
7294	72.94	0.18167585314477155	0.4422866591639593	0.3201671396087302	74	1	1	74	0.43612424657517634	2.740486354903043
7295	72.95	0.21537972698865265	0.43359476928381957	0.2986317295642478	67	1	1	67	0.4177118000679248	2.741090518797532
7296	72.96	0.20504185412640186	0.4363509719339655	0.3217213595688491	64	1	1	64	0.4220121315898361	2.7399259067064117
7297	72.97	0.19756621382747708	0.4367457273611145	0.31538853121916205	57	1	1	57	0.4027613855663671	2.73683136157677
7298	72.98	0.19977287009556904	0.4460562791627676	0.2951035918305088	72	1	1	72	0.424925218265646	2.736276317677139
7299	72.99	0.19750148172259732	0.43524431423772575	0.3015445393950428	65	1	1	65	0.4312301438568795	2.7344246598413617
7300	73.0	0.18709166162701324	0.4223132596365892	0.2844730990095512	66	1	1	65	0.3929218021975875	2.735735357453571
7301	73.01	0.20059989445052065	0.44403102712874204	0.30445190897029284	76	1	1	76	0.42877546761674584	2.7395535565229965
7302	73.02	0.20360744643354245	0.4763287411245793	0.31381177979672187	60	1	1	60	0.4434859961098573	2.739779318339381
7303	73.03	0.19754400008730544	0.4473635027349713	0.3163050197450106	64	1	1	63	0.41558593373391284	2.743160825058326
7304	73.04	0.19607866441443372	0.4648695249510129	0.3070083894074268	67	1	1	67	0.4596630372801439	2.739021661727489
7305	73.05	0.18997969734993844	0.44128798890252535	0.2872274119017037	57	1	1	57	0.4117765806885022	2.7424711464179685
7306	73.06	0.18894422443598222	0.48833067890928616	0.28288547813062126	68	1	1	68	0.4583654132492982	2.7440380386958663
7307	73.07	0.18441406871309743	0.4526736936366088	0.2993550400089297	78	1	1	78	0.40219323784493993	2.744939755512368
7308	73.08	0.18758661558245898	0.4681226358541877	0.313657235392277	67	1	1	67	0.4484921932581491	2.7359323528529034
7309	73.09	0.19633267089160839	0.44394502500783817	0.28024792812569427	80	1	1	80	0.424756767578746	2.7426093302962533
7310	73.1	0.20203824295557657	0.38944229877518877	0.3095898923988944	53	1	1	53	0.39862712408870116	2.735493728141491
7311	73.11	0.19991670087199107	0.45418788507236163	0.3218106259745127	65	1	1	65	0.43407402818790264	2.7397051554074325
7312	73.12	0.20484614383298588	0.4129973774678276	0.3006837827040692	69	1	1	69	0.40741361000555354	2.7397691996228546
7313	73.13	0.20507764691823915	0.44422018770378857	0.29400909418511395	58	1	1	58	0.4131174929024549	2.7355415419927622
7314	73.14	0.20404114410112068	0.47160673239335926	0.30033820984672643	68	1	1	68	0.4357893944676875	2.7384576564592997
7315	73.15	0.20827005819216918	0.45816918515264893	0.328671578906816	75	1	1	75	0.4271586695446253	2.7315070651315985
7316	73.16	0.20424735667469976	0.4598608051433592	0.31597928964242056	72	1	1	72	0.41089821113456254	2.7420342287984516
7317	73.17	0.20305511351949845	0.45483439897527556	0.308818651896823	60	1	1	60	0.42572336120611665	2.7417071421069585
7318	73.18	0.21508504807271547	0.43025969333647635	0.27484900237062165	52	1	1	52	0.3983967806523136	2.7452844103834684
7319	73.19	0.20124511676197762	0.4677972362613919	0.300498518087713	63	1	1	63	0.45252345063122	2.7441864502593942
7320	73.2	0.19024079522524018	0.41796965009062853	0.2911872935285421	54	1	1	54	0.4068371590355448	2.7353442924338927
7321	73.21	0.20629686367878586	0.4600646008200955	0.3032704394211139	63	1	1	63	0.42675538153052683	2.7401219851257776
7322	73.22	0.2010445614016645	0.4433273132433616	0.30640829951372656	72	1	1	71	0.39480301752976527	2.7451879621252364
7323	73.23	0.1969467220346641	0.4484880229124378	0.3074815410900871	59	1	1	59	0.4201473871403163	2.742910152591284
7324	73.24	0.20347439250629945	0.4358107907042316	0.2899810816875971	64	1	1	64	0.4119069270389679	2.7461242425841563
7325	73.25	0.20258378097377622	0.4850931617218411	0.2947016901440985	66	1	1	66	0.45033591056107136	2.7487360206631886
7326	73.26	0.19899523174503514	0.46770874133428253	0.3010971884021948	65	1	1	65	0.4368975065742956	2.7407203117702728
7327	73.27	0.2032637440088345	0.46222636976201575	0.2978909596341104	58	1	1	57	0.430003880978982	2.739019893788809
7328	73.28	0.20007632814075352	0.44953600118685505	0.3156088876807683	62	1	1	62	0.43436012289119497	2.7368019623055932
7329	73.29	0.1959774091046706	0.4015631123275017	0.30389979160848446	62	1	1	62	0.38294865519164545	2.737902220912609
7330	73.3	0.20634096605904	0.4621733074022861	0.3126660701161267	62	1	1	60	0.4326318970730065	2.73870130939462
7331	73.31	0.21620723429742156	0.4553902350837304	0.32927801880939117	60	1	1	60	0.42240091496671683	2.740614132059499
7332	73.32	0.20208486464777184	0.4066455617572465	0.29677151495578585	67	1	1	67	0.3517075797998992	2.735190492870048
7333	73.33	0.20368270169817695	0.4123631050583799	0.29638658883792907	76	1	1	76	0.3762840188905445	2.7384300088112234
7334	73.34	0.1994904888490016	0.418175724104597	0.3094998079372131	76	1	1	76	0.3830613468725001	2.735544698249157
7335	73.35	0.21243804631106328	0.41620537859073037	0.2842884089362909	57	1	1	57	0.3979291097736709	2.7354775138073038
7336	73.36	0.22654552296823632	0.4148121425427783	0.30043631898662715	63	1	1	63	0.39803095020697	2.7300280270013055
7337	73.37	0.21766506457647164	0.38111778610627184	0.32603920236068756	75	1	1	75	0.3524591982491526	2.7378848208819337
7338	73.38	0.20898671768452565	0.42725648516169257	0.2990417701644614	62	1	1	62	0.39628875351694515	2.7421358302573924
7339	73.39	0.20800912983921088	0.4535181268468865	0.2979078096978139	51	1	1	51	0.3937068136968996	2.7351224725021197
7340	73.4	0.20742973629538025	0.42102009040521604	0.2687565556342012	58	1	1	58	0.3621187714512939	2.7380696075725277
7341	73.41	0.2020311657648218	0.4201015046086214	0.29603523638158136	52	1	1	52	0.3551246230988883	2.7434398178307786
7342	73.42	0.19575991934353942	0.4059940998114088	0.28430453045479626	75	1	1	75	0.374276616756902	2.7488765192589764
7343	73.43	0.20601888714490188	0.4414914483478459	0.29347268395071924	59	1	1	58	0.40263436067319613	2.7406397489556342
7344	73.44	0.19219417941798805	0.4224591337135659	0.3086977288667391	69	1	1	69	0.3727310495544458	2.7325916991309933
7345	73.45	0.2037301449783814	0.4308655068841175	0.31804933447943307	63	1	1	63	0.4078098285763717	2.740813446836699
7346	73.46	0.20531186557935274	0.39870180595072735	0.3259233809307741	56	1	1	56	0.3709993069037233	2.7329176375930233
7347	73.47	0.21914247352453717	0.4306637949015573	0.33269536613012685	63	1	1	61	0.36025648929264176	2.741032576554347
7348	73.48	0.21486547790663932	0.41532933900679775	0.3063757178837422	51	1	1	50	0.39812858484712454	2.7463794652958615
7349	73.49	0.20925738645758735	0.4333649417647547	0.309198603840093	69	1	1	68	0.42150243274628946	2.7492433484549386
7350	73.5	0.20966376257914837	0.41994786758565494	0.29552855380339327	62	1	1	61	0.4035834604305517	2.7405620170584353
7351	73.51	0.2049842729366111	0.43760462457581106	0.28672969122819636	72	1	1	72	0.4195562015418142	2.7408989318601433
7352	73.52	0.20733320821581325	0.4526017518178761	0.28926303141271614	77	1	1	77	0.4249883824675992	2.7285451153532607
7353	73.53	0.2096753375467461	0.4215864991577347	0.3231488261080811	59	1	1	58	0.3887378802947073	2.7458840349099876
7354	73.54	0.205254001034459	0.439535041090447	0.28922535898214297	65	1	1	64	0.38627086515102865	2.747435124135362
7355	73.55	0.199386744215605	0.40458509347066685	0.28919852978500227	53	1	1	53	0.36104625409940583	2.7389355373607356
7356	73.56	0.21556656716279615	0.4582901409233921	0.3261553771427109	69	1	1	68	0.41380222984089965	2.7423390481233354
7357	73.57	0.20390738184461324	0.38515351271028997	0.29457979955515606	75	1	1	75	0.3350636415592276	2.744249045388109
7358	73.58	0.20178293232477323	0.4115249138715996	0.3047955150384739	58	1	1	57	0.38226859222875953	2.7458882631752295
7359	73.59	0.20106248024980028	0.43387198044477326	0.3046639976618147	67	1	1	67	0.39139054762519465	2.7385104880067352
7360	73.6	0.20179975953790913	0.45392455531989767	0.29762088889806476	68	1	1	68	0.4312750646209369	2.7393349556431255
7361	73.61	0.20172364947028537	0.41733535621865003	0.2787558771389522	51	1	1	51	0.3976022447420552	2.736126697240795
7362	73.62	0.1957673310035582	0.3933632876353801	0.2805822488098767	44	1	1	44	0.3653684286893436	2.7463509012055303
7363	73.63	0.20370264162905802	0.4536708875540304	0.3301707209697571	70	1	1	70	0.40908158334878664	2.7483029893263113
7364	73.64	0.19371240800261993	0.3986206821431034	0.2978611950513718	66	1	1	66	0.36770029722124586	2.7409601957381415
7365	73.65	0.19335083457447483	0.4228717205104422	0.29247462081913933	58	1	1	58	0.3881250927511467	2.7443235948990092
7366	73.66	0.1922503121132971	0.4765794747714086	0.31171412954381034	63	1	1	63	0.44700884673035624	2.74569989404026
7367	73.67	0.19239004888089542	0.4003998029366972	0.2762495247934091	74	1	1	73	0.3518675121560349	2.744999934155251
7368	73.68	0.20223685592569204	0.4453120777502699	0.2916103634935808	60	1	1	59	0.4084495741367965	2.737405517602498
7369	73.69	0.19785443450541157	0.395174964093014	0.30545872522895484	87	1	1	86	0.34323127396274034	2.748733280778419
7370	73.7	0.18803743318290383	0.37021254569709383	0.30231434529808787	69	1	1	69	0.33308210259848364	2.7477196472992427
7371	73.71	0.20547910790383583	0.41040872946907914	0.2967518601622981	57	1	1	57	0.3588091953414253	2.7429344636746382
7372	73.72	0.21182379807181656	0.40515125595013685	0.2943262762282258	71	1	1	71	0.351156026613371	2.7453835906977306
7373	73.73	0.20647010996383944	0.35269722848087753	0.27843372999987837	67	1	1	67	0.356111392395679	2.7389330013347446
7374	73.74	0.19618289442653775	0.38449172941061066	0.29732637758282104	59	1	1	59	0.3808303928963019	2.739786696377803
7375	73.75	0.20218010478797627	0.3742357857449044	0.30524261491532434	71	1	1	71	0.3553948819823613	2.753671708421311
7376	73.76	0.1996316096821103	0.36687853817027466	0.3096917198836216	44	1	1	44	0.33825555541228186	2.747107302792943
7377	73.77	0.20312087177604496	0.3728529374215067	0.31824032929773655	60	1	1	60	0.3500456596970162	2.7521098954073837
7378	73.78	0.20725575150328743	0.3741027532551857	0.3131069546000772	76	1	1	76	0.3162775562513968	2.7538850117764917
7379	73.79	0.19100554588346955	0.3432630224787364	0.3277175282692403	63	1	1	63	0.3014024622610215	2.7444825405444733
7380	73.8	0.19273149159186798	0.33532777600311153	0.3357818078634576	55	1	1	55	0.30634958176753624	2.7424404604751405
7381	73.81	0.18342271832100504	0.3421583325272698	0.30448394321199734	56	1	1	56	0.31011269079494097	2.7458729988724473
7382	73.82	0.18620041825378617	0.3790106528000527	0.3004892174463795	53	1	1	52	0.36370573540371687	2.739793177678662
7383	73.83	0.1907274668961499	0.35350867705836936	0.28476972684672447	64	1	1	64	0.3259561724173644	2.7373421517746634
7384	73.84	0.18687853813625166	0.3565598520057692	0.3238733779354766	56	1	1	56	0.33883498847531945	2.746673237484532
7385	73.85	0.1888124369260747	0.3298374383905687	0.2995082580102013	57	1	1	57	0.315958041364521	2.7378811008581536
7386	73.86	0.18996461704250814	0.38807825709113825	0.30957512126293146	56	1	1	56	0.363430338183406	2.7420369766919803
7387	73.87	0.18871154257856237	0.34143619812342096	0.28929376721234973	58	1	1	58	0.30856692409473	2.7411616556023874
7388	73.88	0.18499661205757972	0.35264634687160246	0.29823817634226446	49	1	1	48	0.3073288073069251	2.746653249541445
7389	73.89	0.19064152762428008	0.36487566729503185	0.2994429240956967	60	1	1	60	0.35290192643269835	2.7384934417812223
7390	73.9	0.18210130877697572	0.32498572063344067	0.2822643061901481	68	1	1	68	0.32454895797371963	2.736706366477146
7391	73.91	0.1860210182450098	0.3319332682071905	0.28233826543045704	65	1	1	65	0.322522381638939	2.7288888965972506
7392	73.92	0.17569073460139978	0.365109718456857	0.2897192230830396	54	1	1	53	0.3295283062767186	2.7342980691357193
7393	73.93	0.18882595754680748	0.37085674003236174	0.2987574830600229	62	1	1	62	0.2962198879042835	2.7426657243091412
7394	73.94	0.18800387070432795	0.3359321332208852	0.3099200570038043	60	1	1	60	0.3063590354255308	2.7326495767833747
7395	73.95	0.18350462037156945	0.36719084883257935	0.287503640155569	71	1	1	70	0.3189094947386092	2.7388781591816445
7396	73.96	0.18299070450370236	0.36738162217067094	0.3081085709334524	60	1	1	60	0.305139924974978	2.7338948587183354
7397	73.97	0.19062532468660837	0.35072635415654957	0.29257154404201446	58	1	1	58	0.29736506204725194	2.7369203908953823
7398	73.98	0.17783189025598745	0.3317373756482576	0.2837267169197351	64	1	1	64	0.2884296186597126	2.7383820324003496
7399	73.99	0.17650076624240482	0.33372184535975535	0.3036264712497672	57	1	1	57	0.32687017947164904	2.733827247371975
7400	74.0	0.18349441076159861	0.33271183091582046	0.29205825438849825	75	1	1	75	0.3130881693724021	2.7385853928551387
7401	74.01	0.1707820777572298	0.33704171590148485	0.2872383609233854	62	1	1	61	0.3061391224380871	2.7390321008961904
7402	74.02	0.18255348699939022	0.4192558891096093	0.28753453544084173	57	1	1	57	0.41613955884196024	2.7431118158876395
7403	74.03	0.17937966960374002	0.3841517190671009	0.2910136816333847	71	1	1	69	0.34445050591785203	2.7428785416703874
7404	74.04	0.17855010732384194	0.39029182864552897	0.30781866354076903	60	1	1	60	0.35523486905657675	2.739645128112675
7405	74.05	0.18235422272167537	0.3792084136304259	0.30417939828863655	65	1	1	64	0.363741436005324	2.743173550927654
7406	74.06	0.17734201534857574	0.380184138469955	0.3010885772395857	78	1	1	77	0.37540566707959594	2.7410112750643627
7407	74.07	0.18992454065582984	0.3969729718216672	0.2992474722936405	74	1	1	73	0.34411201961906446	2.734771694133864
7408	74.08	0.18843787727046143	0.37098703631730556	0.3013870475478896	57	1	1	57	0.3544766886321628	2.7369143414045043
7409	74.09	0.1942255867627318	0.4098752016101336	0.3233543073250878	67	1	1	67	0.37512845433733033	2.7371420967131037
