"gene","distance","Z","FC","p.value","p.adj"
"USP1",2.91716851928418e-08,0.532679420913509,0.0175969343335494,0.894467469247475,0.999999999902037
"TPP1",2.89145387026977e-08,0.529140692038109,0.0172880700271572,0.895392359302256,0.999999999902037
"IL1B",2.88863890268561e-08,0.528751641135129,0.0172544248992152,0.895493615133879,0.999999999902037
"SPCS1",2.88551725382484e-08,0.528319816830779,0.0172171525684493,0.895605904439572,0.999999999902037
"AKR1B1",2.87282582229544e-08,0.526559969643581,0.0170660325060753,0.896062451366331,0.999999999902037
"PRKCB",2.8671348292564e-08,0.525768625446673,0.0169984847468603,0.896267183776375,0.999999999902037
"COTL1",2.86515756772629e-08,0.525493361878211,0.0169750475089363,0.896338317007705,0.999999999902037
"ARF1",2.85060223449786e-08,0.523461923358879,0.0168030151678834,0.896861979914331,0.999999999902037
"SRP14",2.84821316157904e-08,0.523127622921814,0.0167748619545468,0.89694793682218,0.999999999902037
"FAXDC2",2.84374607474894e-08,0.522501890218624,0.0167222844278728,0.897108662231062,0.999999999902037
"CTSC",2.83501076033352e-08,0.521275794100547,0.0166197084204591,0.897422970304247,0.999999999902037
"EIF3K",2.82669756192941e-08,0.520105876743316,0.0165223822547068,0.897722105038212,0.999999999902037
"PLPP5",2.82509068031391e-08,0.519879393421576,0.0165036027670117,0.897779927314078,0.999999999902037
"TMEM258",2.79834180518868e-08,0.516092619074652,0.0161925593705071,0.898742542450884,0.999999999902037
