"gene","distance","Z","FC","p.value","p.adj"
"RPS3A",8.87002071775197e-07,2.00002263380085,8.17666945615375,0.00424325978500212,0.530407473125264
"RPS5",8.8077572217735e-07,1.99585617110277,8.06227937996666,0.0045196288674718,0.542355464096616
"FKBP4",8.61148000146516e-07,1.98255213910381,7.70695401917862,0.0055008494144469,0.634713393974643
"RPL10A",8.2978250619257e-07,1.96073411908516,7.15575927988318,0.00747236557493034,0.830262841658927
"RPL36",8.25121692492555e-07,1.95743102324772,7.07559852933024,0.00781407156323002,0.836529967607693
"RPS28",8.21535441873743e-07,1.95487839818589,7.01422642854908,0.00808645635354103,0.836529967607693
"RPL12",8.04611660390082e-07,1.94269997664658,6.72821432510355,0.0094899556809007,0.94899556809007
"RPL3",7.98071195154362e-07,1.93793366682349,6.61927531968257,0.0100880873406039,0.976266516832632
"ZFAS1",7.77064541385309e-07,1.92239194027012,6.27539918571265,0.0122425538770199,0.999999999897218
"CCND1",7.75738243344402e-07,1.92139846441603,6.25399569529576,0.0123913479889492,0.999999999897218
"RBPMS2",7.73657528716341e-07,1.91983690456635,6.22049127869312,0.0126280067904439,0.999999999897218
"RPL7",7.72561194061317e-07,1.91901264397072,6.20287390188681,0.0127543054991927,0.999999999897218
"HPSE",7.66514873396688e-07,1.91444845621315,6.10616233173173,0.0134711323379042,0.999999999897218
