"gene","distance","Z","FC","p.value","p.adj"
"GTF2B",9.92934830046387e-09,-0.0873051746496743,0.00255085185675547,0.959719201169561,0.999999999776616
"SLC38A1",9.92918880322482e-09,-0.0873106710020461,0.00255076990765904,0.959719847658656,0.999999999776616
"ITM2A",9.81933341601709e-09,-0.0911142870255441,0.00249463930447504,0.960165130035487,0.999999999776616
"AP3B1",9.79370886191672e-09,-0.0920067065079132,0.00248163626058556,0.960268997124505,0.999999999776616
"EP300",9.74489545453683e-09,-0.0937122226367827,0.00245696016696458,0.960466860247826,0.999999999776616
"DNAJB1",9.69589904325775e-09,-0.0954314497930238,0.00243231555252612,0.960665467618724,0.999999999776616
"ATP6V1E1",9.68010480458118e-09,-0.0959872249763454,0.00242439771372471,0.960729490220756,0.999999999776616
"C12orf57",9.65559166194133e-09,-0.0968513332255926,0.00241213454907535,0.960828855763288,0.999999999776616
"RPN2",9.63150313833792e-09,-0.097702291422549,0.00240011409856009,0.960926500679034,0.999999999776616
"LONP2",9.61169140102262e-09,-0.0984035232133709,0.00239025031626129,0.961006809710665,0.999999999776616
"TMEM179B",9.59085345713549e-09,-0.0991424040455171,0.00237989752638259,0.961091279009157,0.999999999776616
"PTPN7",9.57439490440167e-09,-0.0997269634996273,0.0023717364049111,0.961157996188422,0.999999999776616
"ZFP36",9.54170213923758e-09,-0.100890651947726,0.00235556697796464,0.961290521956664,0.999999999776616
"CSTB",9.50437943228644e-09,-0.10222329124734,0.00233717525053551,0.961441817300668,0.999999999776616
"MINK1",9.49036023366717e-09,-0.102725007961776,0.00233028555101537,0.961498647392892,0.999999999776616
"GTF3A",9.46408762038528e-09,-0.103666946463258,0.00231740133023206,0.961605150086726,0.999999999776616
"PABPC4",9.39720589966346e-09,-0.106074890111804,0.00228476339631665,0.961876275173215,0.999999999776616
"CDKN1B",9.38223365219516e-09,-0.106615930586292,0.00227748872508195,0.961936970267686,0.999999999776616
"H1F0",9.37436241003124e-09,-0.10690066188706,0.0022736689213677,0.961968879111877,0.999999999776616
"SUGT1",9.37238537661266e-09,-0.106972210261529,0.002272709998459,0.961976893720672,0.999999999776616
"ASB8",9.37002751573643e-09,-0.107057557464496,0.0022715666267963,0.961986452154166,0.999999999776616
"SMCHD1",9.36301243877852e-09,-0.107311589327502,0.00226816658350914,0.962014890313264,0.999999999776616
"CHCHD3",9.35322947262014e-09,-0.107666122950997,0.00226342926103936,0.962054549195944,0.999999999776616
"IFI16",9.35230521582772e-09,-0.107699634207007,0.00226298195318427,0.962058296018595,0.999999999776616
"EIF2AK1",9.31017852796248e-09,-0.109230039223309,0.00224264103727709,0.962229073285833,0.999999999776616
"RAB32",9.30510397233687e-09,-0.109414787836086,0.00224019697990778,0.962249645130412,0.999999999776616
"EIF5A",9.27133621298988e-09,-0.110646351058181,0.00222396735492736,0.962386537578342,0.999999999776616
"COX7A2L",9.24511978925564e-09,-0.111605136626264,0.00221140777649012,0.962492818134612,0.999999999776616
"FLT3",9.24153664614769e-09,-0.11173635856145,0.00220969395228948,0.962507344135753,0.999999999776616
"C20orf24",9.22329762703566e-09,-0.112404979241752,0.00220098049233511,0.962581285001431,0.999999999776616
"COX4I1",9.21607954591432e-09,-0.11266989585428,0.00219753689983331,0.962610547144594,0.999999999776616
"RP11-879F14.2",9.19509134630137e-09,-0.113441203726548,0.00218753919427534,0.962695633714803,0.999999999776616
"UBE2L6",9.18203916609139e-09,-0.113921620963681,0.00218133329806308,0.962748547722029,0.999999999776616
"PPP1R15A",9.1438734818336e-09,-0.115329739130272,0.00216323730536689,0.962903273716856,0.999999999776616
"ATP5S",9.1314679558119e-09,-0.115788515147447,0.00215737154346157,0.962953566771609,0.999999999776616
"STK10",9.10770113823388e-09,-0.116668931194208,0.00214615601273515,0.963049919877563,0.999999999776616
"CCDC124",9.09906445890943e-09,-0.11698935135898,0.00214208761557244,0.963084933991427,0.999999999776616
"TMBIM6",9.03149539369103e-09,-0.119505119337017,0.00211039173128793,0.963358869381505,0.999999999776616
"HDAC8",9.02101367945806e-09,-0.119896812293829,0.00210549604439736,0.963401364252594,0.999999999776616
"MLEC",9.01640608270534e-09,-0.120069116750659,0.00210334577624418,0.963420044362598,0.999999999776616
"GRSF1",9.00555927760654e-09,-0.120475036595962,0.0020982881383287,0.963464019538479,0.999999999776616
