frame	time_ns	whole_protein_backbone_rmsd_nm	chain_A_backbone_rmsd_global_fit_nm	chain_B_backbone_rmsd_global_fit_nm	chain_A_backbone_rmsd_self_fit_nm	chain_B_backbone_rmsd_self_fit_nm	interface_min_heavy_distance_nm	interface_heavy_atom_contact_pairs_le_0_40_nm	interface_heavy_atom_contact_pairs_le_0_50_nm	interface_residue_contact_pairs_le_0_40_nm	interface_residue_contact_pairs_le_0_50_nm	chain_A_B_com_distance_nm	protein_radius_of_gyration_nm	interface_hydrogen_bond_count	chain_A_sasa_nm2	chain_B_sasa_nm2	protein_AB_sasa_nm2	interface_buried_sasa_total_loss_nm2	interface_buried_sasa_per_side_nm2
4258	42.58	0.1860295768996639	0.1905492586398988	0.1816089961102236	0.1675285601673254	0.1721757038267033	0.2721070532656037	106	358	30	50	2.1655904586667107	1.7784925037922323	10.0	65.301	70.454	113.672	22.083	11.0415
4259	42.59	0.1791021771670206	0.1982423106626012	0.1586859628097861	0.1671735758773534	0.1491049224279393	0.2654768947083527	99	373	33	51	2.169991198851465	1.7805771181541208	11.0	63.772	72.439	113.771	22.439999999999984	11.219999999999992
4260	42.6	0.1821200094257314	0.188064096442985	0.1762572904832128	0.1654551602939273	0.1716971802958992	0.2646524545344453	91	339	28	50	2.1819737839748603	1.78456930207538	10.0	63.493	73.23	113.778	22.945000000000007	11.472500000000004
4261	42.61	0.1792104272180695	0.183133628511164	0.1753824587156191	0.1654950325462157	0.1696557825093677	0.2506072849016024	105	363	31	48	2.173901560217236	1.7770411962799997	12.0	64.803	72.998	115.293	22.50799999999998	11.25399999999999
4262	42.62	0.171119445074332	0.1794543548343985	0.1627629634667929	0.1569323649809466	0.1594500865103548	0.2671946238517385	105	365	33	48	2.1731071321270625	1.7828495565951878	9.0	63.463	73.44	114.297	22.605999999999995	11.302999999999995
4263	42.63	0.1736881516767512	0.1816314474113192	0.1657485682885999	0.1659068753395096	0.1598535209583645	0.2648822076114473	78	341	30	50	2.1712814877104587	1.781472429024019	9.0	63.624	74.759	115.431	22.95200000000001	11.476000000000006
4264	42.64	0.1726475023913246	0.1937305425974516	0.149771581876427	0.1666404998884701	0.1432742657662372	0.2687006078257871	93	341	27	53	2.1706222852607526	1.7792175686590213	9.0	63.65	73.79	113.246	24.194000000000003	12.097
4265	42.65	0.1740240135261019	0.1977681650417458	0.1478344269579036	0.1692424514690338	0.1393078881337344	0.2516410175764063	98	355	32	50	2.142592720685212	1.7678767152099355	10.0	64.646	72.485	113.849	23.282	11.640999999999998
4266	42.66	0.1531050925593228	0.1745365541090393	0.1293690190048045	0.1537163653784394	0.121035898179031	0.2681566315678782	111	368	37	54	2.1533991529405663	1.7691032116821266	10.0	65.029	70.735	112.982	22.78200000000001	11.391000000000004
4267	42.67	0.1495043126130914	0.1803039963312302	0.1124817672300197	0.1623698988282052	0.1051341543060843	0.2766622797733002	109	395	29	54	2.1847729542922014	1.7840819603280966	9.0	63.624	72.505	112.414	23.71499999999999	11.857499999999996
4268	42.68	0.1439589221280647	0.1698647536713696	0.1138479015951702	0.1447861955842663	0.0997658772604426	0.2741496978500585	100	355	32	50	2.1592898452202336	1.7751534672021898	10.0	63.338	73.986	113.875	23.44900000000001	11.724500000000006
4269	42.69	0.1464558465208949	0.1690830844467822	0.1209622997546588	0.1517855194102278	0.1143753610594705	0.2707143079846544	90	322	27	47	2.1863489216734173	1.782452000725178	8.0	64.057	73.444	115.378	22.123000000000005	11.061500000000002
4270	42.7	0.1560098126979149	0.1820821269254276	0.126183134816203	0.1637164434631334	0.1155366726805857	0.2645092032459947	87	371	29	53	2.169469097166325	1.780146115628424	9.0	64.143	71.28	113.362	22.061000000000007	11.030500000000004
4271	42.71	0.15000075973447	0.169717321917993	0.1283786577891243	0.1489583846819768	0.1206622368929339	0.2620342362667668	102	348	31	49	2.143826156154885	1.773283790915014	8.0	63.52	72.491	113.792	22.218999999999998	11.109499999999995
4272	42.72	0.1566238702392892	0.1801508967507284	0.1302514465134135	0.1516278202292774	0.1198419809678607	0.2744978756251527	88	338	29	51	2.1549103788447503	1.7767365977025626	10.0	65.732	72.387	113.806	24.313	12.1565
4273	42.73	0.1407766818869282	0.1528645483427246	0.1281749831735155	0.1374817488658337	0.1209115891679409	0.2710130681124337	114	363	36	50	2.1511682667240515	1.7742139936852834	9.0	65.043	71.228	112.381	23.89000000000001	11.945000000000007
4274	42.74	0.1439154421008188	0.1669779866653041	0.1177512745579195	0.1490885088080819	0.1111023562962604	0.2742657468006625	79	339	28	48	2.1506758060738744	1.776801179501761	10.0	65.055	72.98	114.737	23.29800000000003	11.649000000000015
4275	42.75	0.1437167430049702	0.168045450179636	0.1158108747194228	0.1485982067164457	0.1028263057689262	0.2704161770291724	77	318	29	47	2.1694202797325777	1.7817069541634	12.0	66.431	72.486	114.75	24.167	12.0835
4276	42.76	0.1555929536602562	0.180902326525431	0.1267957969149361	0.1547046461959744	0.101132897318314	0.2627342331518182	97	333	30	44	2.163667272982588	1.7774412799359154	13.0	63.99	72.605	112.688	23.907	11.953499999999998
4277	42.77	0.1456567305549086	0.1734854016596855	0.112851864906385	0.1398764108720752	0.0894635063879549	0.2643574432430914	85	295	28	45	2.175027935809925	1.7798659965266457	11.0	64.206	72.079	113.316	22.968999999999998	11.484499999999995
4278	42.78	0.133112821624088	0.1606456298660029	0.0999808715339964	0.1421905532723084	0.0853915322264653	0.2550764011614433	102	348	27	46	2.1420724089344114	1.7695821709829704	7.0	63.127	73.251	113.211	23.167000000000016	11.583500000000008
4279	42.79	0.1609804511695544	0.1865549119230391	0.132014929440759	0.1611130259706347	0.1094253225110218	0.2506098924164391	93	336	29	49	2.1490691538766384	1.7705762514020282	9.0	63.921	74.033	114.563	23.391000000000005	11.695500000000004
4280	42.8	0.1678058755938569	0.1904690155867623	0.1428487058679157	0.1467463632505463	0.1074097482732311	0.2632879330939884	102	349	33	47	2.144342706491404	1.7708773441222294	10.0	63.351	73.09	114.48	21.961	10.9805
4281	42.81	0.14829049122409	0.1756452618483013	0.1163139510529673	0.1495409785321448	0.0945794230927086	0.2721431921870698	99	362	32	49	2.148303032547873	1.7745832292694703	9.0	65.147	73.959	115.971	23.13499999999999	11.567499999999995
4282	42.82	0.1454834652162227	0.1741807629309223	0.1113826405002935	0.1489618477819823	0.0968075433288684	0.2684438756602844	97	348	32	50	2.153607899693401	1.7720074674807151	11.0	63.305	72.78	113.034	23.051	11.5255
4283	42.83	0.1552654824416152	0.1827632711554748	0.1234178575846656	0.1550761152037637	0.102772079971559	0.2702681894455698	107	357	33	48	2.142329290514936	1.7662858464627311	9.0	64.838	71.487	112.777	23.547999999999988	11.773999999999994
4284	42.84	0.1601720317596132	0.1804040105767664	0.1381145801014783	0.1514450651176962	0.1122252428614957	0.2633365329990304	108	367	35	49	2.148694027978821	1.77291885038344	12.0	63.323	74.491	113.914	23.89999999999999	11.949999999999996
4285	42.85	0.1579222594078151	0.1895994970488712	0.1201162346047501	0.1596364373329908	0.1065750677514022	0.2734100029524962	94	345	34	52	2.134270599706422	1.7703903061895052	10.0	62.691	72.475	112.691	22.474999999999994	11.237499999999995
4286	42.86	0.1634377110389848	0.1858107727818098	0.1387475876938958	0.1579734425330834	0.1244488046991168	0.2717534587669637	84	331	31	48	2.181591258694634	1.783000922178929	10.0	62.695	73.803	113.532	22.965999999999998	11.482999999999995
4287	42.87	0.1571269042694522	0.1670022128758301	0.1470799035124745	0.1363068823155107	0.1298769155253815	0.2616197473301171	81	337	29	51	2.127561352896212	1.7679388303866042	11.0	63.27	73.532	112.931	23.870999999999995	11.935499999999998
4288	42.88	0.1512496301892225	0.1691748944492492	0.1318789799386445	0.1506227530136338	0.119619766069477	0.2625125820366328	83	347	30	48	2.147373045000428	1.7722209548576533	9.0	64.41	73.003	113.84	23.573000000000008	11.786500000000004
4289	42.89	0.1613230249021615	0.1874266462073115	0.1316529076250791	0.1599016630261541	0.1075663286952516	0.2601225809781298	107	390	31	52	2.1197172940620064	1.761940283472203	10.0	64.547	72.58	113.13	23.99700000000001	11.998500000000009
4290	42.9	0.1585940811944055	0.1842836499972889	0.1293884504025652	0.1689954483199319	0.1154666323834017	0.2608647183239383	91	344	30	43	2.1589906675031885	1.776622719382882	11.0	64.137	72.758	113.408	23.48699999999998	11.74349999999999
4291	42.91	0.1525192025956611	0.1798485239219213	0.1207841373619558	0.1614627340330532	0.1082599721948131	0.278971385644513	90	345	31	50	2.1457950369803886	1.772817611946922	11.0	64.48	71.976	113.182	23.27400000000001	11.637000000000008
4292	42.92	0.1433684301538514	0.1751459580907209	0.1043545111570009	0.1630681644635258	0.0959493658782571	0.2706635653208942	80	309	26	49	2.1684769080123973	1.78224233562447	12.0	64.924	72.421	114.387	22.958000000000027	11.479000000000012
4293	42.93	0.1374014476839555	0.1514119892053212	0.1225373753830779	0.1403058955846875	0.1153628071970108	0.2681581725939873	86	330	29	47	2.14442743382968	1.770401542434021	11.0	65.435	70.61	113.254	22.79100000000001	11.395500000000006
4294	42.94	0.1600816791817788	0.1689966906284484	0.1510789701399694	0.147243574275169	0.1353155531594596	0.2679947713944347	86	323	26	47	2.1652626847610863	1.7733398754482248	9.0	64.574	71.469	112.773	23.27000000000001	11.635000000000003
4295	42.95	0.1609204969633494	0.1803340084946698	0.1398912177244795	0.1601265982541254	0.1217116193079427	0.2644550004151583	95	363	29	50	2.1707900618297407	1.7795918218969575	12.0	63.909	73.486	114.37	23.02500000000001	11.512500000000005
4296	42.96	0.164814370192529	0.1854768793385307	0.142311797807404	0.1683782156975871	0.1287093331341935	0.2697441027590161	91	327	29	45	2.144289013781545	1.7734638015688862	11.0	65.194	71.634	113.069	23.759	11.8795
4297	42.97	0.1427993770290176	0.1539223617278564	0.1313020730720116	0.1442064996343879	0.1243267087092612	0.2504911643100761	88	361	29	50	2.147267830574964	1.7678076917451075	11.0	63.697	71.721	112.181	23.23700000000001	11.618500000000004
4298	42.98	0.1508234699147785	0.1654585616597837	0.1353804950655551	0.1439612593861821	0.127280565327902	0.2561350574746202	89	365	33	52	2.154570066688352	1.772950064303132	11.0	63.104	72.624	112.43	23.298	11.649
4299	42.99	0.1624557324257622	0.1889361737061083	0.1323138055145857	0.1639310205045333	0.1215347774306766	0.2725309902442114	89	358	30	51	2.138476432680004	1.7699170107791091	13.0	65.715	71.166	112.276	24.605000000000004	12.302500000000002
4300	43.0	0.1536615387269652	0.1668160987178778	0.1399516100046859	0.1499679093328206	0.1295722391759584	0.2650306988601681	97	354	31	50	2.126527126630213	1.7716912469959432	11.0	65.345	72.412	113.36	24.39700000000001	12.198500000000005
4301	43.01	0.1698289251861159	0.1804501988530449	0.1590264687007149	0.1457425061465787	0.1391935162105937	0.2621852275740485	107	347	31	50	2.1416601575256218	1.769462007107935	8.0	63.034	71.843	111.558	23.319000000000003	11.6595
4302	43.02	0.1632103022816809	0.1767840288409872	0.149100517722862	0.1484489765643492	0.1371565141146906	0.2533254915449642	120	413	36	54	2.117051909687492	1.7682994489800798	11.0	63.084	73.028	111.931	24.181000000000022	12.090500000000011
4303	43.03	0.1639011898089316	0.1625943300193278	0.1651393971987367	0.1411135235699991	0.1573094503346054	0.2742211308065754	106	350	29	50	2.1494805220652777	1.7707865098876094	12.0	64.772	72.079	114.06	22.791	11.395499999999998
4304	43.04	0.1421360185314667	0.1457674333719058	0.1385797664078359	0.1286458150153238	0.134059326334526	0.2586162678119589	109	350	30	45	2.162050317855088	1.7746964500794788	10.0	64.181	71.907	114.054	22.033999999999992	11.016999999999996
4305	43.05	0.154419649904051	0.166890018606677	0.1414901919092192	0.1441861955346737	0.1296224622048357	0.2595632514144455	101	373	32	51	2.1512455983786807	1.770181420201816	8.0	62.679	71.964	110.993	23.65000000000001	11.825000000000005
4306	43.06	0.1503941074406952	0.1622788551652389	0.1380945881721968	0.1403318316203191	0.127754827708406	0.2600669042731934	75	322	27	50	2.175067866825832	1.780229790055395	9.0	64.154	72.934	114.337	22.75099999999999	11.375499999999995
4307	43.07	0.144084312452693	0.1593375300086436	0.127832218035288	0.1456556701751459	0.121956017513904	0.274024082061887	115	408	36	51	2.1375271123557966	1.7713723393059977	12.0	64.553	71.318	112.591	23.279999999999987	11.639999999999992
4308	43.08	0.1495012954098213	0.1639374961647237	0.134276039814781	0.1419013965625459	0.1238822566337852	0.2739580538034186	93	343	27	49	2.163301626474736	1.7772671077017972	9.0	63.878	71.932	112.933	22.876999999999995	11.438499999999998
4309	43.09	0.1442466033002343	0.1420582172696312	0.1463056443077006	0.1322047186359375	0.1430874332681606	0.2574821401389892	114	382	34	48	2.1533371047826955	1.7703421169874218	8.0	62.528	70.526	110.613	22.441000000000003	11.2205
4310	43.1	0.1515718098266358	0.1432520210489027	0.1591104848570879	0.1275635317119063	0.1553576714180463	0.2684208593540856	92	386	29	52	2.142988300250773	1.7738395506049351	13.0	65.196	73.028	114.462	23.761999999999983	11.880999999999991
4311	43.11	0.1541831323673079	0.1484443695718468	0.1594701824754907	0.1315244724690809	0.1546038243480999	0.269126426147893	124	387	35	52	2.1519319707619884	1.7741958997795808	9.0	65.727	72.283	113.422	24.587999999999997	12.293999999999995
4312	43.12	0.1505570344560348	0.1631030484420902	0.1375132630144052	0.1449185684973232	0.1296221288796836	0.2635336247692495	91	362	29	52	2.156784363339236	1.7748473770764093	13.0	65.159	72.039	114.215	22.983000000000004	11.491500000000002
4313	43.13	0.1512172387968138	0.1624921189175291	0.1396040954968978	0.1515202726965256	0.1341653287292874	0.262701332201297	120	416	34	54	2.1519797957858797	1.7724218109084178	14.0	64.497	70.921	111.417	24.001000000000005	12.000500000000002
4314	43.14	0.1346699801629571	0.1506949182196589	0.1173435242319374	0.1491452700219968	0.1167190434732037	0.2708757162111062	110	367	34	51	2.1561116355559973	1.774927008820482	12.0	63.914	72.509	111.87	24.553	12.2765
4315	43.15	0.1480252454816704	0.1572038641913149	0.1386952555899843	0.1514909335117056	0.1364298904447707	0.2588690111538634	98	343	30	47	2.1761824342576856	1.7843385764713422	9.0	64.073	73.66	114.75	22.983000000000004	11.491500000000002
4316	43.16	0.1472994448824882	0.1516194574170526	0.143052761366041	0.1440002496527268	0.1410464188981071	0.2657108476240352	110	368	33	50	2.160232031097233	1.7724518083852872	12.0	65.084	70.767	111.026	24.825000000000003	12.4125
4317	43.17	0.1586004028525503	0.1576888883794742	0.1594659027753035	0.1524713541556145	0.1553659906164193	0.2511156137563493	109	356	35	50	2.145820633743993	1.776234823120315	10.0	65.563	74.757	115.729	24.590999999999998	12.295499999999995
4318	43.18	0.1591131888611167	0.1621922849485596	0.1561164356269033	0.1473019250188795	0.1528885427596307	0.2604670459944516	87	345	29	50	2.1638850198805413	1.778098642748985	12.0	64.687	73.183	114.509	23.361000000000004	11.680500000000002
4319	43.19	0.1570768132226268	0.1630808283016272	0.1511213962237217	0.1516057599052101	0.1467746073736724	0.2698912463495489	110	412	36	53	2.122846287973713	1.770929170909671	12.0	67.036	73.82	116.12	24.73599999999999	12.367999999999997
4320	43.2	0.1618791110947712	0.157976058016886	0.1655200791716146	0.1489815188196112	0.1593547982538908	0.2644256551854532	105	362	34	54	2.150592810387874	1.7758616688303388	11.0	65.056	72.443	113.649	23.849999999999994	11.924999999999995
4321	43.21	0.1591003777887718	0.1415453386794519	0.1742196888764994	0.127118454784965	0.1688584101863108	0.2654142023323028	103	353	33	53	2.125547801274844	1.767823487758656	10.0	66.474	71.481	113.975	23.97999999999999	11.989999999999997
4322	43.22	0.1638455926273326	0.1551991607817277	0.1716957635956545	0.1372082356129356	0.1664761651880119	0.2653845430129896	99	355	31	51	2.1382087594161314	1.7682029661389511	14.0	65.456	71.715	112.999	24.172	12.086
4323	43.23	0.1423029704991628	0.148543418570817	0.1360774245292097	0.1400313941345369	0.1316364873151032	0.2622478296203555	98	350	29	50	2.168194794837833	1.7804390202185616	11.0	64.771	72.551	113.335	23.98700000000001	11.993500000000004
4324	43.24	0.1545511718138992	0.1499891278353218	0.1587849722644027	0.1348777136914611	0.1522017005718137	0.2717256670963304	105	387	30	53	2.122872121602939	1.763610576520243	9.0	64.8	70.492	111.06	24.232	12.116
4325	43.25	0.1573510167577976	0.1680402546986575	0.1464178486591315	0.1496360926398191	0.1390659409535307	0.2716508769075201	102	380	30	51	2.1254045485407844	1.7704958922387948	11.0	66.015	71.089	113.508	23.59599999999999	11.797999999999996
4326	43.26	0.1388058475344655	0.1308925314577166	0.1459620474612082	0.1219930461461491	0.1420525533124511	0.2746884527900159	110	376	35	54	2.116972252586026	1.765100837266975	7.0	64.415	72.678	112.566	24.52700000000001	12.263500000000008
4327	43.27	0.1478932684103235	0.1537903839004826	0.1420340606634987	0.1336443184837408	0.1299132993276164	0.2789065593124037	94	365	31	49	2.116116853512664	1.760651306172812	9.0	64.841	71.814	113.041	23.613999999999976	11.806999999999988
4328	43.28	0.1518691435531523	0.1679423432150588	0.1347438860990783	0.1470331784645675	0.1248790055187173	0.2784388157573937	94	362	30	52	2.118677378583471	1.7605016531658122	10.0	64.171	71.294	111.155	24.31	12.155
4329	43.29	0.1412118624113965	0.1578026381166902	0.1233039949982095	0.1430672777365383	0.1137934240249727	0.2593315288785847	93	334	30	48	2.1337355719568927	1.7644345497333394	10.0	63.38	70.712	111.334	22.75800000000001	11.379000000000003
4330	43.3	0.1417359693048995	0.1580503311087641	0.1241735375939468	0.1301374813873652	0.1082290990280097	0.2686060962596808	119	428	35	51	2.1234715973834875	1.7627980622546775	13.0	63.748	72.988	112.184	24.551999999999992	12.275999999999996
4331	43.31	0.1418396079165418	0.162350537544759	0.118999715076766	0.1420590512562952	0.1031220249268623	0.2732632680277327	114	399	34	49	2.111781899782986	1.760097023279568	12.0	66.031	70.34	112.47	23.90100000000001	11.950500000000003
4332	43.32	0.1389246122461005	0.1589745542368306	0.1166054973195192	0.1474654456212631	0.1039691158839752	0.2673464893466408	125	386	36	50	2.113487126047125	1.7669257070086857	13.0	65.846	70.563	112.349	24.059999999999988	12.029999999999994
4333	43.33	0.1369073427083049	0.15515799907628	0.1168498425186631	0.141325347802468	0.1022439066722337	0.2623848634623877	103	353	33	45	2.137595371259988	1.7664582569503195	10.0	63.282	71.692	111.832	23.142	11.570999999999998
