case_id,display,series,x,value,x_unit,value_unit
GSK3B_linarin,GSK3B-linarin,ligand_heavy_atom_proximity_fraction_lt_0p45nm,41.21,0.7142857142857143,ns,fraction
GSK3B_linarin,GSK3B-linarin,ligand_heavy_atom_proximity_fraction_lt_0p45nm,41.22,0.7857142857142857,ns,fraction
GSK3B_linarin,GSK3B-linarin,ligand_heavy_atom_proximity_fraction_lt_0p45nm,41.23,0.7857142857142857,ns,fraction
GSK3B_linarin,GSK3B-linarin,ligand_heavy_atom_proximity_fraction_lt_0p45nm,41.24,0.6904761904761905,ns,fraction
GSK3B_linarin,GSK3B-linarin,ligand_heavy_atom_proximity_fraction_lt_0p45nm,41.25,0.7857142857142857,ns,fraction
GSK3B_linarin,GSK3B-linarin,ligand_heavy_atom_proximity_fraction_lt_0p45nm,41.26,0.7619047619047619,ns,fraction
GSK3B_linarin,GSK3B-linarin,ligand_heavy_atom_proximity_fraction_lt_0p45nm,41.27,0.6904761904761905,ns,fraction
GSK3B_linarin,GSK3B-linarin,ligand_heavy_atom_proximity_fraction_lt_0p45nm,41.28,0.7857142857142857,ns,fraction
GSK3B_linarin,GSK3B-linarin,ligand_heavy_atom_proximity_fraction_lt_0p45nm,41.29,0.8333333333333334,ns,fraction
GSK3B_linarin,GSK3B-linarin,ligand_heavy_atom_proximity_fraction_lt_0p45nm,41.3,0.7857142857142857,ns,fraction
GSK3B_linarin,GSK3B-linarin,ligand_heavy_atom_proximity_fraction_lt_0p45nm,41.31,0.8095238095238095,ns,fraction
GSK3B_linarin,GSK3B-linarin,ligand_heavy_atom_proximity_fraction_lt_0p45nm,41.32,0.8095238095238095,ns,fraction
GSK3B_linarin,GSK3B-linarin,ligand_heavy_atom_proximity_fraction_lt_0p45nm,41.33,0.7619047619047619,ns,fraction
GSK3B_linarin,GSK3B-linarin,ligand_heavy_atom_proximity_fraction_lt_0p45nm,41.34,0.7619047619047619,ns,fraction
GSK3B_linarin,GSK3B-linarin,ligand_heavy_atom_proximity_fraction_lt_0p45nm,41.35,0.7380952380952381,ns,fraction
GSK3B_linarin,GSK3B-linarin,ligand_heavy_atom_proximity_fraction_lt_0p45nm,41.36,0.7619047619047619,ns,fraction
GSK3B_linarin,GSK3B-linarin,ligand_heavy_atom_proximity_fraction_lt_0p45nm,41.37,0.8333333333333334,ns,fraction
GSK3B_linarin,GSK3B-linarin,ligand_heavy_atom_proximity_fraction_lt_0p45nm,41.38,0.8809523809523809,ns,fraction
GSK3B_linarin,GSK3B-linarin,ligand_heavy_atom_proximity_fraction_lt_0p45nm,41.39,0.8571428571428571,ns,fraction
GSK3B_linarin,GSK3B-linarin,ligand_heavy_atom_proximity_fraction_lt_0p45nm,41.4,0.8333333333333334,ns,fraction
GSK3B_linarin,GSK3B-linarin,ligand_heavy_atom_proximity_fraction_lt_0p45nm,41.41,0.7857142857142857,ns,fraction
GSK3B_linarin,GSK3B-linarin,ligand_heavy_atom_proximity_fraction_lt_0p45nm,41.42,0.8095238095238095,ns,fraction
GSK3B_linarin,GSK3B-linarin,ligand_heavy_atom_proximity_fraction_lt_0p45nm,41.43,0.8333333333333334,ns,fraction
GSK3B_linarin,GSK3B-linarin,ligand_heavy_atom_proximity_fraction_lt_0p45nm,41.44,0.7857142857142857,ns,fraction
GSK3B_linarin,GSK3B-linarin,ligand_heavy_atom_proximity_fraction_lt_0p45nm,41.45,0.7857142857142857,ns,fraction
GSK3B_linarin,GSK3B-linarin,ligand_heavy_atom_proximity_fraction_lt_0p45nm,41.46,0.7380952380952381,ns,fraction
GSK3B_linarin,GSK3B-linarin,ligand_heavy_atom_proximity_fraction_lt_0p45nm,41.47,0.8333333333333334,ns,fraction
GSK3B_linarin,GSK3B-linarin,ligand_heavy_atom_proximity_fraction_lt_0p45nm,41.48,0.8333333333333334,ns,fraction
GSK3B_linarin,GSK3B-linarin,ligand_heavy_atom_proximity_fraction_lt_0p45nm,41.49,0.8095238095238095,ns,fraction
GSK3B_linarin,GSK3B-linarin,ligand_heavy_atom_proximity_fraction_lt_0p45nm,41.5,0.7857142857142857,ns,fraction
GSK3B_linarin,GSK3B-linarin,ligand_heavy_atom_proximity_fraction_lt_0p45nm,41.51,0.7857142857142857,ns,fraction
GSK3B_linarin,GSK3B-linarin,ligand_heavy_atom_proximity_fraction_lt_0p45nm,41.52,0.8571428571428571,ns,fraction
GSK3B_linarin,GSK3B-linarin,ligand_heavy_atom_proximity_fraction_lt_0p45nm,41.53,0.6666666666666666,ns,fraction
GSK3B_linarin,GSK3B-linarin,ligand_heavy_atom_proximity_fraction_lt_0p45nm,41.54,0.8095238095238095,ns,fraction
GSK3B_linarin,GSK3B-linarin,ligand_heavy_atom_proximity_fraction_lt_0p45nm,41.55,0.8095238095238095,ns,fraction
GSK3B_linarin,GSK3B-linarin,ligand_heavy_atom_proximity_fraction_lt_0p45nm,41.56,0.8095238095238095,ns,fraction
GSK3B_linarin,GSK3B-linarin,ligand_heavy_atom_proximity_fraction_lt_0p45nm,41.57,0.8571428571428571,ns,fraction
GSK3B_linarin,GSK3B-linarin,ligand_heavy_atom_proximity_fraction_lt_0p45nm,41.58,0.8571428571428571,ns,fraction
GSK3B_linarin,GSK3B-linarin,ligand_heavy_atom_proximity_fraction_lt_0p45nm,41.59,0.8809523809523809,ns,fraction
GSK3B_linarin,GSK3B-linarin,ligand_heavy_atom_proximity_fraction_lt_0p45nm,41.6,0.7619047619047619,ns,fraction
GSK3B_linarin,GSK3B-linarin,ligand_heavy_atom_proximity_fraction_lt_0p45nm,41.61,0.8333333333333334,ns,fraction
GSK3B_linarin,GSK3B-linarin,ligand_heavy_atom_proximity_fraction_lt_0p45nm,41.62,0.8095238095238095,ns,fraction
GSK3B_linarin,GSK3B-linarin,ligand_heavy_atom_proximity_fraction_lt_0p45nm,41.63,0.8095238095238095,ns,fraction
GSK3B_linarin,GSK3B-linarin,ligand_heavy_atom_proximity_fraction_lt_0p45nm,41.64,0.8571428571428571,ns,fraction
GSK3B_linarin,GSK3B-linarin,ligand_heavy_atom_proximity_fraction_lt_0p45nm,41.65,0.8333333333333334,ns,fraction
GSK3B_linarin,GSK3B-linarin,ligand_heavy_atom_proximity_fraction_lt_0p45nm,41.66,0.8095238095238095,ns,fraction
GSK3B_linarin,GSK3B-linarin,ligand_heavy_atom_proximity_fraction_lt_0p45nm,41.67,0.8333333333333334,ns,fraction
GSK3B_linarin,GSK3B-linarin,ligand_heavy_atom_proximity_fraction_lt_0p45nm,41.68,0.8333333333333334,ns,fraction
GSK3B_linarin,GSK3B-linarin,ligand_heavy_atom_proximity_fraction_lt_0p45nm,41.69,0.7380952380952381,ns,fraction
GSK3B_linarin,GSK3B-linarin,ligand_heavy_atom_proximity_fraction_lt_0p45nm,41.7,0.8333333333333334,ns,fraction
GSK3B_linarin,GSK3B-linarin,ligand_heavy_atom_proximity_fraction_lt_0p45nm,41.71,0.8571428571428571,ns,fraction
GSK3B_linarin,GSK3B-linarin,ligand_heavy_atom_proximity_fraction_lt_0p45nm,41.72,0.9047619047619048,ns,fraction
GSK3B_linarin,GSK3B-linarin,ligand_heavy_atom_proximity_fraction_lt_0p45nm,41.73,0.9047619047619048,ns,fraction
GSK3B_linarin,GSK3B-linarin,ligand_heavy_atom_proximity_fraction_lt_0p45nm,41.74,0.7142857142857143,ns,fraction
GSK3B_linarin,GSK3B-linarin,ligand_heavy_atom_proximity_fraction_lt_0p45nm,41.75,0.6904761904761905,ns,fraction
GSK3B_linarin,GSK3B-linarin,ligand_heavy_atom_proximity_fraction_lt_0p45nm,41.76,0.8333333333333334,ns,fraction
GSK3B_linarin,GSK3B-linarin,ligand_heavy_atom_proximity_fraction_lt_0p45nm,41.77,0.8809523809523809,ns,fraction
GSK3B_linarin,GSK3B-linarin,ligand_heavy_atom_proximity_fraction_lt_0p45nm,41.78,0.6904761904761905,ns,fraction
GSK3B_linarin,GSK3B-linarin,ligand_heavy_atom_proximity_fraction_lt_0p45nm,41.79,0.7857142857142857,ns,fraction
GSK3B_linarin,GSK3B-linarin,ligand_heavy_atom_proximity_fraction_lt_0p45nm,41.8,0.8333333333333334,ns,fraction
GSK3B_linarin,GSK3B-linarin,ligand_heavy_atom_proximity_fraction_lt_0p45nm,41.81,0.6904761904761905,ns,fraction
GSK3B_linarin,GSK3B-linarin,ligand_heavy_atom_proximity_fraction_lt_0p45nm,41.82,0.7857142857142857,ns,fraction
GSK3B_linarin,GSK3B-linarin,ligand_heavy_atom_proximity_fraction_lt_0p45nm,41.83,0.8333333333333334,ns,fraction
GSK3B_linarin,GSK3B-linarin,ligand_heavy_atom_proximity_fraction_lt_0p45nm,41.84,0.7857142857142857,ns,fraction
GSK3B_linarin,GSK3B-linarin,ligand_heavy_atom_proximity_fraction_lt_0p45nm,41.85,0.8571428571428571,ns,fraction
GSK3B_linarin,GSK3B-linarin,ligand_heavy_atom_proximity_fraction_lt_0p45nm,41.86,0.7857142857142857,ns,fraction
GSK3B_linarin,GSK3B-linarin,ligand_heavy_atom_proximity_fraction_lt_0p45nm,41.87,0.8095238095238095,ns,fraction
GSK3B_linarin,GSK3B-linarin,ligand_heavy_atom_proximity_fraction_lt_0p45nm,41.88,0.7619047619047619,ns,fraction
GSK3B_linarin,GSK3B-linarin,ligand_heavy_atom_proximity_fraction_lt_0p45nm,41.89,0.7142857142857143,ns,fraction
GSK3B_linarin,GSK3B-linarin,ligand_heavy_atom_proximity_fraction_lt_0p45nm,41.9,0.7857142857142857,ns,fraction
GSK3B_linarin,GSK3B-linarin,ligand_heavy_atom_proximity_fraction_lt_0p45nm,41.91,0.8095238095238095,ns,fraction
GSK3B_linarin,GSK3B-linarin,ligand_heavy_atom_proximity_fraction_lt_0p45nm,41.92,0.8571428571428571,ns,fraction
GSK3B_linarin,GSK3B-linarin,ligand_heavy_atom_proximity_fraction_lt_0p45nm,41.93,0.8333333333333334,ns,fraction
GSK3B_linarin,GSK3B-linarin,ligand_heavy_atom_proximity_fraction_lt_0p45nm,41.94,0.8809523809523809,ns,fraction
GSK3B_linarin,GSK3B-linarin,ligand_heavy_atom_proximity_fraction_lt_0p45nm,41.95,0.8809523809523809,ns,fraction
GSK3B_linarin,GSK3B-linarin,ligand_heavy_atom_proximity_fraction_lt_0p45nm,41.96,0.7380952380952381,ns,fraction
GSK3B_linarin,GSK3B-linarin,ligand_heavy_atom_proximity_fraction_lt_0p45nm,41.97,0.7857142857142857,ns,fraction
GSK3B_linarin,GSK3B-linarin,ligand_heavy_atom_proximity_fraction_lt_0p45nm,41.98,0.7380952380952381,ns,fraction
GSK3B_linarin,GSK3B-linarin,ligand_heavy_atom_proximity_fraction_lt_0p45nm,41.99,0.8571428571428571,ns,fraction
GSK3B_linarin,GSK3B-linarin,ligand_heavy_atom_proximity_fraction_lt_0p45nm,42.0,0.7619047619047619,ns,fraction
GSK3B_linarin,GSK3B-linarin,ligand_heavy_atom_proximity_fraction_lt_0p45nm,42.01,0.8333333333333334,ns,fraction
GSK3B_linarin,GSK3B-linarin,ligand_heavy_atom_proximity_fraction_lt_0p45nm,42.02,0.8333333333333334,ns,fraction
GSK3B_linarin,GSK3B-linarin,ligand_heavy_atom_proximity_fraction_lt_0p45nm,42.03,0.8333333333333334,ns,fraction
GSK3B_linarin,GSK3B-linarin,ligand_heavy_atom_proximity_fraction_lt_0p45nm,42.04,0.8333333333333334,ns,fraction
GSK3B_linarin,GSK3B-linarin,ligand_heavy_atom_proximity_fraction_lt_0p45nm,42.05,0.8571428571428571,ns,fraction
GSK3B_linarin,GSK3B-linarin,ligand_heavy_atom_proximity_fraction_lt_0p45nm,42.06,0.7619047619047619,ns,fraction
GSK3B_linarin,GSK3B-linarin,ligand_heavy_atom_proximity_fraction_lt_0p45nm,42.07,0.8809523809523809,ns,fraction
GSK3B_linarin,GSK3B-linarin,ligand_heavy_atom_proximity_fraction_lt_0p45nm,42.08,0.8571428571428571,ns,fraction
GSK3B_linarin,GSK3B-linarin,ligand_heavy_atom_proximity_fraction_lt_0p45nm,42.09,0.8333333333333334,ns,fraction
GSK3B_linarin,GSK3B-linarin,ligand_heavy_atom_proximity_fraction_lt_0p45nm,42.1,0.8095238095238095,ns,fraction
GSK3B_linarin,GSK3B-linarin,ligand_heavy_atom_proximity_fraction_lt_0p45nm,42.11,0.7142857142857143,ns,fraction
GSK3B_linarin,GSK3B-linarin,ligand_heavy_atom_proximity_fraction_lt_0p45nm,42.12,0.7619047619047619,ns,fraction
GSK3B_linarin,GSK3B-linarin,ligand_heavy_atom_proximity_fraction_lt_0p45nm,42.13,0.8571428571428571,ns,fraction
GSK3B_linarin,GSK3B-linarin,ligand_heavy_atom_proximity_fraction_lt_0p45nm,42.14,0.9047619047619048,ns,fraction
GSK3B_linarin,GSK3B-linarin,ligand_heavy_atom_proximity_fraction_lt_0p45nm,42.15,0.9285714285714286,ns,fraction
GSK3B_linarin,GSK3B-linarin,ligand_heavy_atom_proximity_fraction_lt_0p45nm,42.16,0.8095238095238095,ns,fraction
GSK3B_linarin,GSK3B-linarin,ligand_heavy_atom_proximity_fraction_lt_0p45nm,42.17,0.7380952380952381,ns,fraction
GSK3B_linarin,GSK3B-linarin,ligand_heavy_atom_proximity_fraction_lt_0p45nm,42.18,0.5952380952380952,ns,fraction
GSK3B_linarin,GSK3B-linarin,ligand_heavy_atom_proximity_fraction_lt_0p45nm,42.19,0.8095238095238095,ns,fraction
GSK3B_linarin,GSK3B-linarin,ligand_heavy_atom_proximity_fraction_lt_0p45nm,42.2,0.8333333333333334,ns,fraction
GSK3B_linarin,GSK3B-linarin,ligand_heavy_atom_proximity_fraction_lt_0p45nm,42.21,0.8333333333333334,ns,fraction
GSK3B_linarin,GSK3B-linarin,ligand_heavy_atom_proximity_fraction_lt_0p45nm,42.22,0.8571428571428571,ns,fraction
GSK3B_linarin,GSK3B-linarin,ligand_heavy_atom_proximity_fraction_lt_0p45nm,42.23,0.8571428571428571,ns,fraction
GSK3B_linarin,GSK3B-linarin,ligand_heavy_atom_proximity_fraction_lt_0p45nm,42.24,0.9285714285714286,ns,fraction
GSK3B_linarin,GSK3B-linarin,ligand_heavy_atom_proximity_fraction_lt_0p45nm,42.25,0.7857142857142857,ns,fraction
GSK3B_linarin,GSK3B-linarin,ligand_heavy_atom_proximity_fraction_lt_0p45nm,42.26,0.8333333333333334,ns,fraction
GSK3B_linarin,GSK3B-linarin,ligand_heavy_atom_proximity_fraction_lt_0p45nm,42.27,0.8571428571428571,ns,fraction
GSK3B_linarin,GSK3B-linarin,ligand_heavy_atom_proximity_fraction_lt_0p45nm,42.28,0.8571428571428571,ns,fraction
GSK3B_linarin,GSK3B-linarin,ligand_heavy_atom_proximity_fraction_lt_0p45nm,42.29,0.8571428571428571,ns,fraction
GSK3B_linarin,GSK3B-linarin,ligand_heavy_atom_proximity_fraction_lt_0p45nm,42.3,0.8571428571428571,ns,fraction
GSK3B_linarin,GSK3B-linarin,ligand_heavy_atom_proximity_fraction_lt_0p45nm,42.31,0.8333333333333334,ns,fraction
GSK3B_linarin,GSK3B-linarin,ligand_heavy_atom_proximity_fraction_lt_0p45nm,42.32,0.9047619047619048,ns,fraction
GSK3B_linarin,GSK3B-linarin,ligand_heavy_atom_proximity_fraction_lt_0p45nm,42.33,0.8333333333333334,ns,fraction
GSK3B_linarin,GSK3B-linarin,ligand_heavy_atom_proximity_fraction_lt_0p45nm,42.34,0.8333333333333334,ns,fraction
GSK3B_linarin,GSK3B-linarin,ligand_heavy_atom_proximity_fraction_lt_0p45nm,42.35,0.8809523809523809,ns,fraction
GSK3B_linarin,GSK3B-linarin,ligand_heavy_atom_proximity_fraction_lt_0p45nm,42.36,0.8571428571428571,ns,fraction
GSK3B_linarin,GSK3B-linarin,ligand_heavy_atom_proximity_fraction_lt_0p45nm,42.37,0.8571428571428571,ns,fraction
GSK3B_linarin,GSK3B-linarin,ligand_heavy_atom_proximity_fraction_lt_0p45nm,42.38,0.8809523809523809,ns,fraction
GSK3B_linarin,GSK3B-linarin,ligand_heavy_atom_proximity_fraction_lt_0p45nm,42.39,0.9761904761904762,ns,fraction
GSK3B_linarin,GSK3B-linarin,ligand_heavy_atom_proximity_fraction_lt_0p45nm,42.4,0.9047619047619048,ns,fraction
GSK3B_linarin,GSK3B-linarin,ligand_heavy_atom_proximity_fraction_lt_0p45nm,42.41,0.8571428571428571,ns,fraction
GSK3B_linarin,GSK3B-linarin,ligand_heavy_atom_proximity_fraction_lt_0p45nm,42.42,0.8809523809523809,ns,fraction
GSK3B_linarin,GSK3B-linarin,ligand_heavy_atom_proximity_fraction_lt_0p45nm,42.43,0.8809523809523809,ns,fraction
GSK3B_linarin,GSK3B-linarin,ligand_heavy_atom_proximity_fraction_lt_0p45nm,42.44,0.8809523809523809,ns,fraction
GSK3B_linarin,GSK3B-linarin,ligand_heavy_atom_proximity_fraction_lt_0p45nm,42.45,0.8809523809523809,ns,fraction
GSK3B_linarin,GSK3B-linarin,ligand_heavy_atom_proximity_fraction_lt_0p45nm,42.46,0.8809523809523809,ns,fraction
GSK3B_linarin,GSK3B-linarin,ligand_heavy_atom_proximity_fraction_lt_0p45nm,42.47,0.9047619047619048,ns,fraction
GSK3B_linarin,GSK3B-linarin,ligand_heavy_atom_proximity_fraction_lt_0p45nm,42.48,0.8333333333333334,ns,fraction
GSK3B_linarin,GSK3B-linarin,ligand_heavy_atom_proximity_fraction_lt_0p45nm,42.49,0.8571428571428571,ns,fraction
GSK3B_linarin,GSK3B-linarin,ligand_heavy_atom_proximity_fraction_lt_0p45nm,42.5,0.9047619047619048,ns,fraction
GSK3B_linarin,GSK3B-linarin,ligand_heavy_atom_proximity_fraction_lt_0p45nm,42.51,0.8333333333333334,ns,fraction
GSK3B_linarin,GSK3B-linarin,ligand_heavy_atom_proximity_fraction_lt_0p45nm,42.52,0.8809523809523809,ns,fraction
GSK3B_linarin,GSK3B-linarin,ligand_heavy_atom_proximity_fraction_lt_0p45nm,42.53,0.9047619047619048,ns,fraction
GSK3B_linarin,GSK3B-linarin,ligand_heavy_atom_proximity_fraction_lt_0p45nm,42.54,0.8333333333333334,ns,fraction
GSK3B_linarin,GSK3B-linarin,ligand_heavy_atom_proximity_fraction_lt_0p45nm,42.55,0.8333333333333334,ns,fraction
GSK3B_linarin,GSK3B-linarin,ligand_heavy_atom_proximity_fraction_lt_0p45nm,42.56,0.7857142857142857,ns,fraction
GSK3B_linarin,GSK3B-linarin,ligand_heavy_atom_proximity_fraction_lt_0p45nm,42.57,0.8333333333333334,ns,fraction
GSK3B_linarin,GSK3B-linarin,ligand_heavy_atom_proximity_fraction_lt_0p45nm,42.58,0.8333333333333334,ns,fraction
GSK3B_linarin,GSK3B-linarin,ligand_heavy_atom_proximity_fraction_lt_0p45nm,42.59,0.8333333333333334,ns,fraction
GSK3B_linarin,GSK3B-linarin,ligand_heavy_atom_proximity_fraction_lt_0p45nm,42.6,0.8571428571428571,ns,fraction
GSK3B_linarin,GSK3B-linarin,ligand_heavy_atom_proximity_fraction_lt_0p45nm,42.61,0.9047619047619048,ns,fraction
GSK3B_linarin,GSK3B-linarin,ligand_heavy_atom_proximity_fraction_lt_0p45nm,42.62,0.9523809523809524,ns,fraction
GSK3B_linarin,GSK3B-linarin,ligand_heavy_atom_proximity_fraction_lt_0p45nm,42.63,0.9047619047619048,ns,fraction
GSK3B_linarin,GSK3B-linarin,ligand_heavy_atom_proximity_fraction_lt_0p45nm,42.64,0.9047619047619048,ns,fraction
GSK3B_linarin,GSK3B-linarin,ligand_heavy_atom_proximity_fraction_lt_0p45nm,42.65,0.9285714285714286,ns,fraction
GSK3B_linarin,GSK3B-linarin,ligand_heavy_atom_proximity_fraction_lt_0p45nm,42.66,0.9047619047619048,ns,fraction
GSK3B_linarin,GSK3B-linarin,ligand_heavy_atom_proximity_fraction_lt_0p45nm,42.67,0.9047619047619048,ns,fraction
GSK3B_linarin,GSK3B-linarin,ligand_heavy_atom_proximity_fraction_lt_0p45nm,42.68,0.9047619047619048,ns,fraction
GSK3B_linarin,GSK3B-linarin,ligand_heavy_atom_proximity_fraction_lt_0p45nm,42.69,0.8333333333333334,ns,fraction
GSK3B_linarin,GSK3B-linarin,ligand_heavy_atom_proximity_fraction_lt_0p45nm,42.7,0.9047619047619048,ns,fraction
GSK3B_linarin,GSK3B-linarin,ligand_heavy_atom_proximity_fraction_lt_0p45nm,42.71,0.8571428571428571,ns,fraction
GSK3B_linarin,GSK3B-linarin,ligand_heavy_atom_proximity_fraction_lt_0p45nm,42.72,0.9047619047619048,ns,fraction
GSK3B_linarin,GSK3B-linarin,ligand_heavy_atom_proximity_fraction_lt_0p45nm,42.73,0.8333333333333334,ns,fraction
GSK3B_linarin,GSK3B-linarin,ligand_heavy_atom_proximity_fraction_lt_0p45nm,42.74,0.8333333333333334,ns,fraction
GSK3B_linarin,GSK3B-linarin,ligand_heavy_atom_proximity_fraction_lt_0p45nm,42.75,0.9285714285714286,ns,fraction
GSK3B_linarin,GSK3B-linarin,ligand_heavy_atom_proximity_fraction_lt_0p45nm,42.76,0.8809523809523809,ns,fraction
GSK3B_linarin,GSK3B-linarin,ligand_heavy_atom_proximity_fraction_lt_0p45nm,42.77,0.8333333333333334,ns,fraction
GSK3B_linarin,GSK3B-linarin,ligand_heavy_atom_proximity_fraction_lt_0p45nm,42.78,0.8571428571428571,ns,fraction
GSK3B_linarin,GSK3B-linarin,ligand_heavy_atom_proximity_fraction_lt_0p45nm,42.79,0.9047619047619048,ns,fraction
GSK3B_linarin,GSK3B-linarin,ligand_heavy_atom_proximity_fraction_lt_0p45nm,42.8,0.8095238095238095,ns,fraction
GSK3B_linarin,GSK3B-linarin,ligand_heavy_atom_proximity_fraction_lt_0p45nm,42.81,0.8571428571428571,ns,fraction
GSK3B_linarin,GSK3B-linarin,ligand_heavy_atom_proximity_fraction_lt_0p45nm,42.82,0.8333333333333334,ns,fraction
GSK3B_linarin,GSK3B-linarin,ligand_heavy_atom_proximity_fraction_lt_0p45nm,42.83,0.8571428571428571,ns,fraction
GSK3B_linarin,GSK3B-linarin,ligand_heavy_atom_proximity_fraction_lt_0p45nm,42.84,0.8095238095238095,ns,fraction
GSK3B_linarin,GSK3B-linarin,ligand_heavy_atom_proximity_fraction_lt_0p45nm,42.85,0.9047619047619048,ns,fraction
GSK3B_linarin,GSK3B-linarin,ligand_heavy_atom_proximity_fraction_lt_0p45nm,42.86,0.9047619047619048,ns,fraction
GSK3B_linarin,GSK3B-linarin,ligand_heavy_atom_proximity_fraction_lt_0p45nm,42.87,0.8809523809523809,ns,fraction
GSK3B_linarin,GSK3B-linarin,ligand_heavy_atom_proximity_fraction_lt_0p45nm,42.88,0.8809523809523809,ns,fraction
GSK3B_linarin,GSK3B-linarin,ligand_heavy_atom_proximity_fraction_lt_0p45nm,42.89,0.9047619047619048,ns,fraction
GSK3B_linarin,GSK3B-linarin,ligand_heavy_atom_proximity_fraction_lt_0p45nm,42.9,0.8333333333333334,ns,fraction
GSK3B_linarin,GSK3B-linarin,ligand_heavy_atom_proximity_fraction_lt_0p45nm,42.91,0.9047619047619048,ns,fraction
GSK3B_linarin,GSK3B-linarin,ligand_heavy_atom_proximity_fraction_lt_0p45nm,42.92,0.8571428571428571,ns,fraction
GSK3B_linarin,GSK3B-linarin,ligand_heavy_atom_proximity_fraction_lt_0p45nm,42.93,0.8809523809523809,ns,fraction
GSK3B_linarin,GSK3B-linarin,ligand_heavy_atom_proximity_fraction_lt_0p45nm,42.94,0.9047619047619048,ns,fraction
GSK3B_linarin,GSK3B-linarin,ligand_heavy_atom_proximity_fraction_lt_0p45nm,42.95,0.8809523809523809,ns,fraction
GSK3B_linarin,GSK3B-linarin,ligand_heavy_atom_proximity_fraction_lt_0p45nm,42.96,0.8809523809523809,ns,fraction
GSK3B_linarin,GSK3B-linarin,ligand_heavy_atom_proximity_fraction_lt_0p45nm,42.97,0.8333333333333334,ns,fraction
GSK3B_linarin,GSK3B-linarin,ligand_heavy_atom_proximity_fraction_lt_0p45nm,42.98,0.8809523809523809,ns,fraction
GSK3B_linarin,GSK3B-linarin,ligand_heavy_atom_proximity_fraction_lt_0p45nm,42.99,0.8095238095238095,ns,fraction
GSK3B_linarin,GSK3B-linarin,ligand_heavy_atom_proximity_fraction_lt_0p45nm,43.0,0.9047619047619048,ns,fraction
GSK3B_linarin,GSK3B-linarin,ligand_heavy_atom_proximity_fraction_lt_0p45nm,43.01,0.8333333333333334,ns,fraction
GSK3B_linarin,GSK3B-linarin,ligand_heavy_atom_proximity_fraction_lt_0p45nm,43.02,0.8571428571428571,ns,fraction
GSK3B_linarin,GSK3B-linarin,ligand_heavy_atom_proximity_fraction_lt_0p45nm,43.03,0.8095238095238095,ns,fraction
GSK3B_linarin,GSK3B-linarin,ligand_heavy_atom_proximity_fraction_lt_0p45nm,43.04,0.8571428571428571,ns,fraction
GSK3B_linarin,GSK3B-linarin,ligand_heavy_atom_proximity_fraction_lt_0p45nm,43.05,0.9047619047619048,ns,fraction
GSK3B_linarin,GSK3B-linarin,ligand_heavy_atom_proximity_fraction_lt_0p45nm,43.06,0.8809523809523809,ns,fraction
GSK3B_linarin,GSK3B-linarin,ligand_heavy_atom_proximity_fraction_lt_0p45nm,43.07,0.8571428571428571,ns,fraction
GSK3B_linarin,GSK3B-linarin,ligand_heavy_atom_proximity_fraction_lt_0p45nm,43.08,0.8571428571428571,ns,fraction
GSK3B_linarin,GSK3B-linarin,ligand_heavy_atom_proximity_fraction_lt_0p45nm,43.09,0.8571428571428571,ns,fraction
GSK3B_linarin,GSK3B-linarin,ligand_heavy_atom_proximity_fraction_lt_0p45nm,43.1,0.8333333333333334,ns,fraction
GSK3B_linarin,GSK3B-linarin,ligand_heavy_atom_proximity_fraction_lt_0p45nm,43.11,0.8333333333333334,ns,fraction
GSK3B_linarin,GSK3B-linarin,ligand_heavy_atom_proximity_fraction_lt_0p45nm,43.12,0.7857142857142857,ns,fraction
GSK3B_linarin,GSK3B-linarin,ligand_heavy_atom_proximity_fraction_lt_0p45nm,43.13,0.8095238095238095,ns,fraction
GSK3B_linarin,GSK3B-linarin,ligand_heavy_atom_proximity_fraction_lt_0p45nm,43.14,0.9285714285714286,ns,fraction
GSK3B_linarin,GSK3B-linarin,ligand_heavy_atom_proximity_fraction_lt_0p45nm,43.15,0.9047619047619048,ns,fraction
GSK3B_linarin,GSK3B-linarin,ligand_heavy_atom_proximity_fraction_lt_0p45nm,43.16,0.8809523809523809,ns,fraction
GSK3B_linarin,GSK3B-linarin,ligand_heavy_atom_proximity_fraction_lt_0p45nm,43.17,0.8809523809523809,ns,fraction
GSK3B_linarin,GSK3B-linarin,ligand_heavy_atom_proximity_fraction_lt_0p45nm,43.18,0.9047619047619048,ns,fraction
GSK3B_linarin,GSK3B-linarin,ligand_heavy_atom_proximity_fraction_lt_0p45nm,43.19,0.9047619047619048,ns,fraction
GSK3B_linarin,GSK3B-linarin,ligand_heavy_atom_proximity_fraction_lt_0p45nm,43.2,0.8809523809523809,ns,fraction
GSK3B_linarin,GSK3B-linarin,ligand_heavy_atom_proximity_fraction_lt_0p45nm,43.21,0.8333333333333334,ns,fraction
GSK3B_linarin,GSK3B-linarin,ligand_heavy_atom_proximity_fraction_lt_0p45nm,43.22,0.8571428571428571,ns,fraction
GSK3B_linarin,GSK3B-linarin,ligand_heavy_atom_proximity_fraction_lt_0p45nm,43.23,0.8809523809523809,ns,fraction
GSK3B_linarin,GSK3B-linarin,ligand_heavy_atom_proximity_fraction_lt_0p45nm,43.24,0.9047619047619048,ns,fraction
GSK3B_linarin,GSK3B-linarin,ligand_heavy_atom_proximity_fraction_lt_0p45nm,43.25,0.8571428571428571,ns,fraction
