"gene","distance","Z","FC","p.value","p.adj","candidate","significant","neg_log10_q","response_rank"
"BIN2",3.83916989539416e-07,1.83542194503548,13.9031227056673,0.000192478413960062,0.0134287265553531,"GSK3B",TRUE,1.87196516947612,42
"DMTN",3.82511674956915e-07,1.83310941511335,13.8015252142584,0.00020317122688415,0.013852583651192,"GSK3B",TRUE,1.85846921859875,43
"PTGS1",3.81120845236669e-07,1.83081356723795,13.7013417441846,0.000214301326180262,0.0142867550786841,"GSK3B",TRUE,1.84506640042175,44
"SEPT5",3.80391259219718e-07,1.82960637484552,13.6489345383046,0.000220366330782855,0.0143717172249688,"GSK3B",TRUE,1.84249133647461,45
"SELP",3.79140812740931e-07,1.82753274732179,13.5593467287966,0.000231137529980327,0.0145805680814901,"GSK3B",TRUE,1.83622555490349,46
"FERMT3",3.78549735539078e-07,1.82655052504015,13.5171018789014,0.000236399208717525,0.0145805680814901,"GSK3B",TRUE,1.83622555490349,47
"GNB5",3.78346188214151e-07,1.82621197722537,13.5025694148151,0.000238237024037563,0.0145805680814901,"GSK3B",TRUE,1.83622555490349,48
"FRMD4B",3.77824417516844e-07,1.82534343713217,13.4653527741279,0.000243009468024835,0.0145805680814901,"GSK3B",TRUE,1.83622555490349,49
"TGFB1",3.76624122995201e-07,1.8233415310267,13.3799336449714,0.000254330726831401,0.0148296145992832,"GSK3B",TRUE,1.82887013552452,50
"RGS10",3.763436379482e-07,1.82287294011359,13.3600120645866,0.000257046653054242,0.0148296145992832,"GSK3B",TRUE,1.82887013552452,51
"F13A1",3.7567465525385e-07,1.82175410265211,13.3125571734628,0.000263634569723041,0.014922711493757,"GSK3B",TRUE,1.82615225730674,52
"SH3BGRL3",3.74581936146762e-07,1.81992292479316,13.235225741954,0.000274736785600123,0.0152631547555624,"GSK3B",TRUE,1.81635569237525,53
"CNST",3.73067198549601e-07,1.81737697029429,13.1284007342004,0.000290852939044399,0.0158647057660581,"GSK3B",TRUE,1.79956797810894,54
"ITGB3",3.69000115355431e-07,1.81049713319171,12.8437160837795,0.000338614469998079,0.0181400608927542,"GSK3B",TRUE,1.74136125942902,55
"CTTN",3.68290461938393e-07,1.80929006224614,12.7943620476453,0.000347665520330454,0.0182981852805502,"GSK3B",TRUE,1.73759197921618,56
"PPBP",3.67170904447653e-07,1.80738172902097,12.7166937194285,0.000362405917638313,0.0187451336709472,"GSK3B",TRUE,1.72711145829136,57
"EHD3",3.65503815877368e-07,1.80453087798188,12.6014791041359,0.000385441618603602,0.0195987263696747,"GSK3B",TRUE,1.70777215051059,58
"GOLGA2",3.63780753333977e-07,1.80157261514861,12.4829470640969,0.000410683787951833,0.0205341893975917,"GSK3B",TRUE,1.68752243656983,59
"CMIP",3.61599118259506e-07,1.79780983364518,12.3336726757455,0.000444860305632535,0.021878375686846,"GSK3B",TRUE,1.65998492440559,60
"LTBP1",3.57322417669325e-07,1.79037698768847,12.0436526191788,0.000519690376086532,0.0251463085203161,"GSK3B",TRUE,1.59952576038639,61
"TMEM55A",3.54540627820178e-07,1.7855013985472,11.8568605387485,0.000574493110459465,0.0269977237831773,"GSK3B",TRUE,1.56867285028833,62
"CLEC1B",3.54470033655354e-07,1.78537724512668,11.852139264121,0.000575951440707782,0.0269977237831773,"GSK3B",TRUE,1.56867285028833,63
"SSX2IP",3.53005683585343e-07,1.78279713075719,11.7544168598751,0.000606990251663903,0.0280149346921802,"GSK3B",TRUE,1.55261038561329,64
"ARPC5",3.51997001861921e-07,1.7810145613316,11.68733847208,0.000629268479518578,0.0286031127053899,"GSK3B",TRUE,1.54358670263263,65
"HLA-E",3.50575279160656e-07,1.7784946340407,11.5931183630972,0.000661963181346523,0.0296401424483518,"GSK3B",TRUE,1.52811971350025,66
"DIAPH1",3.4932170841803e-07,1.77626549787894,11.5103583282949,0.000692094351271448,0.0304159068207254,"GSK3B",TRUE,1.5168992309398,67
"NEXN",3.49018722327339e-07,1.77572569435059,11.490399843342,0.000699565856876684,0.0304159068207254,"GSK3B",TRUE,1.5168992309398,68
"TPM1",3.46729099484426e-07,1.77163348868284,11.3401363443437,0.000758497550409989,0.0325070378747138,"GSK3B",TRUE,1.4880226027363,69
"PF4V1",3.46095347040126e-07,1.77049671658019,11.2987191626015,0.000775605784372215,0.0327720753960091,"GSK3B",TRUE,1.48449605466602,70
"GMPR",3.4431970529994e-07,1.76730222603337,11.1830804389403,0.000825466112479033,0.034394421353293,"GSK3B",TRUE,1.46351199265967,71
"ALOX12",3.43915479055711e-07,1.76657303265561,11.1568383096733,0.000837224864398588,0.0344065012766543,"GSK3B",TRUE,1.46335948760855,72
"DGKD",3.4258566165324e-07,1.76416896823634,11.0707248638056,0.000877013907542968,0.0355546178733636,"GSK3B",TRUE,1.44910398461987,73
"SLMAP",3.41877171819472e-07,1.7628848941994,11.0249822279575,0.000898921406221091,0.0359568562488436,"GSK3B",TRUE,1.44421828616749,74
"NT5C3A",3.40864370526779e-07,1.76104533171797,10.9597566000289,0.000931120467685099,0.0367547553033592,"GSK3B",TRUE,1.43468646424221,75
"THBS1",3.4036306823345e-07,1.76013308338026,10.9275437228584,0.000947450261943635,0.0369136465692325,"GSK3B",TRUE,1.43281305026168,76
"CMTM6",3.38823946976988e-07,1.75732507036366,10.8289385035268,0.000999259090374961,0.0382091499739573,"GSK3B",TRUE,1.41783262380665,77
"LMNA",3.38624130059532e-07,1.75695972079096,10.8161698247322,0.00100617428264754,0.0382091499739573,"GSK3B",TRUE,1.41783262380665,78
"CORO1C",3.38017974669081e-07,1.75585028584593,10.7774814324094,0.00102742384592866,0.0385283942223249,"GSK3B",TRUE,1.41421909103672,79
"FLNA",3.37542088481066e-07,1.75497808921124,10.7471561565195,0.00104439686538244,0.0386813653845348,"GSK3B",TRUE,1.41249820448295,80
"PECAM1",3.36674158828895e-07,1.75338465426091,10.691958399191,0.00107602237275477,0.0388819688715798,"GSK3B",TRUE,1.41025175175983,81
"RAP1B",3.36507819200197e-07,1.75307887033636,10.6813959191475,0.00108218367870197,0.0388819688715798,"GSK3B",TRUE,1.41025175175983,82
"TPST2",3.3603440728543e-07,1.75220788522214,10.6513630769503,0.00109989814443152,0.0388819688715798,"GSK3B",TRUE,1.41025175175983,83
"MTURN",3.35987820310822e-07,1.75212211770727,10.6484099246929,0.00110165578469476,0.0388819688715798,"GSK3B",TRUE,1.41025175175983,84
"FAXDC2",3.35028644534506e-07,1.7503539960116,10.5876986890894,0.00113842596235292,0.0397125335704507,"GSK3B",TRUE,1.4010724050397,85
"CLDN5",3.33373470485976e-07,1.74729269751293,10.483342267949,0.00120455649030223,0.0412532984914851,"GSK3B",TRUE,1.38454132082608,86
"RGS18",3.32907367924908e-07,1.74642828391289,10.4540484144245,0.00122380941495476,0.0412532984914851,"GSK3B",TRUE,1.38454132082608,87
"SNCA",3.32906444100893e-07,1.74642656960307,10.4539903941552,0.00122384785524739,0.0412532984914851,"GSK3B",TRUE,1.38454132082608,88
"DAPP1",3.31936120710024e-07,1.74462372564528,10.3931386529178,0.00126484438507671,0.0421614795025571,"GSK3B",TRUE,1.37508415755541,89
"RGCC",3.29735547804618e-07,1.74051836552156,10.2557926599021,0.00136256075009618,0.044919585168006,"GSK3B",TRUE,1.34756426309797,90
"ACTN1",3.27870915797693e-07,1.73702138190384,10.1401290078764,0.00145076009762882,0.0468590591696586,"GSK3B",TRUE,1.32920643536192,91
"ABCC3",3.27573615232871e-07,1.73646224723538,10.121747997879,0.00146529965308461,0.0468590591696586,"GSK3B",TRUE,1.32920643536192,92
"TIMP1",3.27416635408202e-07,1.73616683967096,10.1120492344047,0.00147303084823403,0.0468590591696586,"GSK3B",TRUE,1.32920643536192,93
"ATP2C1",3.27197818793699e-07,1.73575486464301,10.0985377340245,0.00148387020703919,0.0468590591696586,"GSK3B",TRUE,1.32920643536192,94
"ITGA2B",3.25791948944944e-07,1.73310235040304,10.0119434579829,0.00155528315175787,0.0486025984924334,"GSK3B",TRUE,1.31334051096904,95
"KIF2A",3.2467911350089e-07,1.73099577763726,9.94366296889289,0.00161404057444211,0.0499187806528489,"GSK3B",TRUE,1.30173603154292,96
"MGLL",3.237753858958e-07,1.72928050029885,9.88838465988906,0.00166325312290131,0.0509159119255504,"GSK3B",FALSE,1.2931464734286,97
"HHEX",3.23315938039186e-07,1.72840689908222,9.86034068951636,0.00168879829337669,0.0511757058598998,"GSK3B",FALSE,1.29093615845646,98
"STOM",3.20531073504841e-07,1.72308891501403,9.69120920862581,0.00185151655553442,0.0555454966660327,"GSK3B",FALSE,1.25535114558669,99
"SH3BGRL2",3.17315238253119e-07,1.71689864161534,9.49772410558183,0.00205726917899122,0.0611070053165708,"GSK3B",FALSE,1.21390899931661,100
"CD84",3.15987413102318e-07,1.71432702918177,9.41840279346372,0.00214818550931341,0.0627940827387285,"GSK3B",FALSE,1.20208127911305,101
"PLXDC2",3.15876697916474e-07,1.71411218945045,9.41180393862304,0.00215593017402968,0.0627940827387285,"GSK3B",FALSE,1.20208127911305,102
"CCPG1",3.15377984159953e-07,1.71314365147612,9.38210823273838,0.00219113417359253,0.0632057934690153,"GSK3B",FALSE,1.19924311228235,103
"MAX",3.14228562277725e-07,1.71090640144574,9.31384507271236,0.00227428692438832,0.0644220227579897,"GSK3B",FALSE,1.190965643086,104
"TUBB1",3.14201965338007e-07,1.71085455014621,9.3122684541491,0.00227624480411564,0.0644220227579897,"GSK3B",FALSE,1.190965643086,105
"CD9",3.12761816544443e-07,1.70804133819371,9.22709828470621,0.00238459257994875,0.0668577358864134,"GSK3B",FALSE,1.1748483347235,106
"ZYX",3.12026125855163e-07,1.70659995629608,9.18374064898289,0.00244174479680007,0.0678262443555574,"GSK3B",FALSE,1.16860222982888,107
"PTPN12",3.11094290143095e-07,1.70477011137639,9.12896985658326,0.00251593345447034,0.0692458748936791,"GSK3B",FALSE,1.15960609322775,108
"F2R",3.10599724539216e-07,1.70379703149141,9.09996716610054,0.00255614083377477,0.0697129318302209,"GSK3B",FALSE,1.1566866522956,109
"PAIP2",3.10284577568e-07,1.70317627543142,9.08151014918937,0.00258206740635005,0.0697856055770283,"GSK3B",FALSE,1.15623414848216,110
"ANO6",3.09706551578934e-07,1.70203631678029,9.04770595919106,0.00263024642551244,0.0704530292547975,"GSK3B",FALSE,1.15210032888025,111
"OST4",3.09375331633403e-07,1.70138227968994,9.02836391953779,0.00265822290776238,0.0705722895866119,"GSK3B",FALSE,1.15136579246099,112
"RDH11",3.0542564577026e-07,1.69353667764226,8.79931154536804,0.0030134423751283,0.0793011151349554,"GSK3B",FALSE,1.10072070557581,113
"SLC2A3",3.04870183251559e-07,1.6924263754934,8.76733490343614,0.0030667322795669,0.0800017116408756,"GSK3B",FALSE,1.09690072115512,114
"HLA-C",3.03213626330387e-07,1.68910483130391,8.67231655082367,0.00323080235737108,0.0835552333802866,"GSK3B",FALSE,1.07802634341271,115
"MPP1",3.02493068274978e-07,1.68765521046651,8.63114767156824,0.00330463315631973,0.0847341834953778,"GSK3B",FALSE,1.07194135108036,116
"RHOF",3.02105776622507e-07,1.68687483729142,8.60906034550595,0.00334494827673084,0.0850410578829873,"GSK3B",FALSE,1.07037134596963,117
"LAMTOR1",3.01601846495859e-07,1.68585816362274,8.5803634659205,0.00339807534441352,0.0856657649852149,"GSK3B",FALSE,1.06719270256354,118
"GPX1",3.00983110155588e-07,1.68460788400381,8.54519433774452,0.00346435612601356,0.0866089031503389,"GSK3B",FALSE,1.06243746144316,119
"TBXA2R",2.98989373217619e-07,1.68056415811127,8.43236114408085,0.00368601404955288,0.0913887780880879,"GSK3B",FALSE,1.0391071293606,120
"PRSS57",9.65117903994871e-06,3.95279782419757,1926.08177390039,0,0,"HIF1A",TRUE,12,1
"SMIM24",2.28472890262948e-06,2.85760953342834,107.940227325879,2.77007522225486e-25,2.77007522225486e-22,"HIF1A",TRUE,12,2
"GYPC",1.18522718183484e-06,2.42101707562014,29.0480633401722,7.06046485896102e-08,5.29534864422076e-05,"HIF1A",TRUE,4.27610544079227,3
"CDCA7",1.13905667314684e-06,2.39572752671755,26.8290096920154,2.22275500930147e-07,0.000133365300558088,"HIF1A",TRUE,3.87495715195193,4
"RPS18",1.01201007423235e-06,2.32120290957474,21.1779368290033,4.18555218595039e-06,0.0020927760929752,"HIF1A",TRUE,2.67927723453141,5
"C1orf228",9.9361187429093e-07,2.30974044736789,20.4149125013841,6.23421046612696e-06,0.00267180448548298,"HIF1A",TRUE,2.57319532538158,6
"CD34",9.29229347400229e-07,2.26811198196694,17.8549982461583,2.38392283887031e-05,0.00893971064576367,"HIF1A",TRUE,2.04867653791346,7
"SPINK2",9.21807286595229e-07,2.26315223413364,17.5709098474005,2.7679029369282e-05,0.009226343123094,"HIF1A",TRUE,2.03497039823248,8
"RPS6",8.71435103948841e-07,2.22853789778496,15.7030523369492,7.41044883257707e-05,0.0222313464977312,"HIF1A",TRUE,1.65303423236062,9
"IMPDH2",8.65959286196505e-07,2.22467040615389,15.506326511055,8.22295802425234e-05,0.0224262491570518,"HIF1A",TRUE,1.64924335711752,10
"ZFP36L2",8.22930027222872e-07,2.19351264294102,14.0036031718998,0.000182460647061453,0.042665609876147,"HIF1A",TRUE,1.36992204203996,11
"BST2",8.22200700856378e-07,2.19297237372688,13.9787926268235,0.000184884309463304,0.042665609876147,"HIF1A",TRUE,1.36992204203996,12
"LCP1",7.89937607715976e-07,2.1686430404122,12.9032632505146,0.000328009752962244,0.0702878042061951,"HIF1A",FALSE,1.15312002384838,13
"C1QTNF4",7.60060881333518e-07,2.1453260924785,11.9456762064814,0.000547743474661235,0.109548694932247,"HIF1A",FALSE,0.960392791878718,14
"ICAM3",7.4200174957106e-07,2.13084067172566,11.3847588413519,0.000740491658208452,0.138842185914085,"HIF1A",FALSE,0.85747855746856,15
"FABP5",7.17657104469707e-07,2.11081801869373,10.6499594453095,0.00110073319587837,0.194247034566772,"HIF1A",FALSE,0.711645602545673,16
"RPS21",7.10786266045292e-07,2.10505961774333,10.4470105272033,0.00122848116774772,0.204746861291286,"HIF1A",FALSE,0.688782747122234,17
"IGFBP7",7.00660568947871e-07,2.09648404191703,10.1514792621634,0.00144185497796443,0.227661312310173,"HIF1A",FALSE,0.642710765071033,18
"RPL18A",6.90900253143856e-07,2.08811478190407,9.87062563310442,0.00167938393034913,0.25190758955237,"HIF1A",FALSE,0.59875874774182,19
"RPS19",6.51625425060168e-07,2.05335734634087,8.78031343529507,0.00304498873091801,0.434998390131144,"HIF1A",FALSE,0.361512350306178,20
"SELL",6.36767067311957e-07,2.03972914571123,8.38446131710929,0.00378442355016805,0.507659602046063,"HIF1A",FALSE,0.294427395008885,21
"RPS5",6.34552249152143e-07,2.03767394992274,8.32623669233637,0.00390765261411108,0.507659602046063,"HIF1A",FALSE,0.294427395008885,22
"EEF1B2",6.31878309368721e-07,2.03518435242356,8.25621268174932,0.0040612768163685,0.507659602046063,"HIF1A",FALSE,0.294427395008885,23
"RPS3A",6.27975245643242e-07,2.03153378921846,8.1545317107534,0.0042953690095445,0.51544428114534,"HIF1A",FALSE,0.287818274510391,24
"FKBP4",6.20554147152105e-07,2.02453775068821,7.96293813475932,0.00477448476367135,0.550902088115925,"HIF1A",FALSE,0.258925581492162,25
"RPS28",5.96651116880872e-07,2.00149567276428,7.36130636669914,0.00666423553262707,0.70752417921516,"HIF1A",FALSE,0.150258713796198,26
"RPL10A",5.9506839634505e-07,1.99994164737201,7.32230388292273,0.00681040521971463,0.70752417921516,"HIF1A",FALSE,0.150258713796198,27
"RPL36",5.94758070798983e-07,1.99963652465344,7.31466877587215,0.00683940039907988,0.70752417921516,"HIF1A",FALSE,0.150258713796198,28
"RPL12",5.78450174552451e-07,1.98340288404077,6.91904077343751,0.00852827099730031,0.852827099730031,"HIF1A",FALSE,0.0691390078059886,29
"CCND1",5.75080429255583e-07,1.97999870309938,6.83866222223981,0.00892056189111486,0.863280183011116,"HIF1A",FALSE,0.0638482284015975,30
"RPL3",5.72537297089446e-07,1.97741802142794,6.77831182184695,0.0092272120017952,0.8650511251683,"HIF1A",FALSE,0.0629582246480783,31
"HPSE",5.61916936965658e-07,1.96653140559343,6.52917369165067,0.0106119243441838,0.9647203949258,"HIF1A",FALSE,0.0155985400617125,32
"TGFB1I1",5.56520258147811e-07,1.96093036010415,6.40436289635412,0.0113840269054821,0.999244735911416,"HIF1A",FALSE,0.000328130954418514,33
"ZFAS1",5.54684227107389e-07,1.95901397691688,6.36217498916725,0.0116578552522999,0.999244735911416,"HIF1A",FALSE,0.000328130954418514,34
"F10",2.70001719873167e-17,-2.40791875344894,1.50746430755126e-20,0.999999999902037,0.999999999902037,"HIF1A",FALSE,4.25447777679618e-11,35
"SHISA5",4.59593148726164e-17,-2.39195748359208,4.36778315257458e-20,0.999999999833248,0.999999999902037,"HIF1A",FALSE,4.25447777679618e-11,36
"FLT1",6.21818407123268e-17,-2.38239729546379,7.99541710215049e-20,0.999999999774389,0.999999999902037,"HIF1A",FALSE,4.25447777679618e-11,37
"F2",1.04163126571348e-16,-2.36521664320889,2.24358222934973e-19,0.99999999962207,0.999999999902037,"HIF1A",FALSE,4.25447777679618e-11,38
"VEGFA",1.11945348076102e-16,-2.36272689544455,2.59135002525983e-19,0.999999999593834,0.999999999902037,"HIF1A",FALSE,4.25447777679618e-11,39
"S100A12",1.22062141165478e-16,-2.35970719920781,3.08088824220933e-19,0.999999999557128,0.999999999902037,"HIF1A",FALSE,4.25447777679618e-11,40
"CD164",1.31856477151363e-16,-2.35698538556686,3.59514916075913e-19,0.999999999521592,0.999999999902037,"HIF1A",FALSE,4.25447777679618e-11,41
"ABCB1",1.48128235190414e-16,-2.35283149264281,4.5372182917021e-19,0.999999999462554,0.999999999902037,"HIF1A",FALSE,4.25447777679618e-11,42
"PSMD5-AS1",1.88807714327668e-16,-2.34397089802492,7.3714588672256e-19,0.999999999314959,0.999999999902037,"HIF1A",FALSE,4.25447777679618e-11,43
"S100A8",2.62275728063285e-16,-2.33152864606399,1.42242762947244e-18,0.999999999048398,0.999999999902037,"HIF1A",FALSE,4.25447777679618e-11,44
"EHMT1",2.63063273404233e-16,-2.33141275195369,1.43098281018838e-18,0.999999999045541,0.999999999902037,"HIF1A",FALSE,4.25447777679618e-11,45
"ZMAT2",2.7949511539792e-16,-2.32906127713258,1.61533432470786e-18,0.999999998985922,0.999999999902037,"HIF1A",FALSE,4.25447777679618e-11,46
"ELANE",2.87650428030216e-16,-2.3279387674722,1.71097642729397e-18,0.999999998956333,0.999999999902037,"HIF1A",FALSE,4.25447777679618e-11,47
"CLC",3.5439153510577e-16,-2.31967210113098,2.59705206758239e-18,0.999999998714179,0.999999999902037,"HIF1A",FALSE,4.25447777679618e-11,48
"BOD1L1",3.66246342748099e-16,-2.31834852491563,2.77370692109935e-18,0.999999998671167,0.999999999902037,"HIF1A",FALSE,4.25447777679618e-11,49
"FCGR3A",3.73488171934234e-16,-2.31755829067338,2.88448099716049e-18,0.999999998644892,0.999999999902037,"HIF1A",FALSE,4.25447777679618e-11,50
"CD79A",3.92505324443443e-16,-2.31554513998868,3.18570151348094e-18,0.999999998575893,0.999999999902037,"HIF1A",FALSE,4.25447777679618e-11,51
"ETS1",3.92542845022459e-16,-2.31554125310139,3.18631060115935e-18,0.999999998575757,0.999999999902037,"HIF1A",FALSE,4.25447777679618e-11,52
"TLR9",4.14838468360772e-16,-2.31328703165021,3.55854138712591e-18,0.999999998494863,0.999999999902037,"HIF1A",FALSE,4.25447777679618e-11,53
"ZFC3H1",4.15925580963414e-16,-2.31317984859944,3.57721662756304e-18,0.999999998490919,0.999999999902037,"HIF1A",FALSE,4.25447777679618e-11,54
"ATM",4.25256363743881e-16,-2.31226982129535,3.73951792758548e-18,0.999999998457064,0.999999999902037,"HIF1A",FALSE,4.25447777679618e-11,55
"PLG",4.27576584659945e-16,-2.3120462420806,3.780435257426e-18,0.999999998448646,0.999999999902037,"HIF1A",FALSE,4.25447777679618e-11,56
"IGKV4-1",5.62013740903231e-16,-2.30061271053838,6.53142350518671e-18,0.999999997960874,0.999999999902037,"HIF1A",FALSE,4.25447777679618e-11,57
"PLAT",5.62202787906334e-16,-2.3005984012385,6.53581825078889e-18,0.999999997960188,0.999999999902037,"HIF1A",FALSE,4.25447777679618e-11,58
"CYP3A4",5.69415258526189e-16,-2.30005559228194,6.70458927996302e-18,0.99999999793402,0.999999999902037,"HIF1A",FALSE,4.25447777679618e-11,59
"C1QB",5.86518593833992e-16,-2.29879203098813,7.11340517166629e-18,0.999999997871965,0.999999999902037,"HIF1A",FALSE,4.25447777679618e-11,60
"C5AR1",5.99975256525084e-16,-2.29782031581871,7.44355937811913e-18,0.999999997823141,0.999999999902037,"HIF1A",FALSE,4.25447777679618e-11,61
"HLF",6.16259468108606e-16,-2.29666957228134,7.85310106267511e-18,0.999999997764057,0.999999999902037,"HIF1A",FALSE,4.25447777679618e-11,62
"ACHE",6.17207005758082e-16,-2.29660343478097,7.87726890071617e-18,0.999999997760619,0.999999999902037,"HIF1A",FALSE,4.25447777679618e-11,63
"IGKV1-5",6.31738067087623e-16,-2.29560013268053,8.25254823690044e-18,0.999999997707897,0.999999999902037,"HIF1A",FALSE,4.25447777679618e-11,64
"IGHG1",7.08325192216846e-16,-2.29062348361906,1.0374790919387e-17,0.99999999743002,0.999999999902037,"HIF1A",FALSE,4.25447777679618e-11,65
"RASSF5",7.44203879605282e-16,-2.28845219643908,1.1452435021693e-17,0.999999997299843,0.999999999902037,"HIF1A",FALSE,4.25447777679618e-11,66
"ALOX5AP",7.87675285400424e-16,-2.28594076486259,1.28294611193059e-17,0.999999997142118,0.999999999902037,"HIF1A",FALSE,4.25447777679618e-11,67
"APOB",8.38293980528136e-16,-2.28316472718743,1.45313737240494e-17,0.999999996958461,0.999999999902037,"HIF1A",FALSE,4.25447777679618e-11,68
"UQCRHL",9.05438022160161e-16,-2.27970018751075,1.6952409430047e-17,0.999999996714846,0.999999999902037,"HIF1A",FALSE,4.25447777679618e-11,69
"GYPA",9.41084345205332e-16,-2.27795121228977,1.83134882887894e-17,0.999999996585512,0.999999999902037,"HIF1A",FALSE,4.25447777679618e-11,70
"TRAC",9.43792563771732e-16,-2.27782071353092,1.84190437437888e-17,0.999999996575686,0.999999999902037,"HIF1A",FALSE,4.25447777679618e-11,71
"C9orf78",9.90862878698474e-16,-2.27560329893192,2.03021061380649e-17,0.999999996404903,0.999999999902037,"HIF1A",FALSE,4.25447777679618e-11,72
"NBEAL1",1.01904349828069e-15,-2.27431942776229,2.14733311609587e-17,0.999999996302657,0.999999999902037,"HIF1A",FALSE,4.25447777679618e-11,73
"IL2",1.02534886765923e-15,-2.27403641715198,2.17398873439735e-17,0.999999996279779,0.999999999902037,"HIF1A",FALSE,4.25447777679618e-11,74
"MAP2K1",1.02831713419517e-15,-2.27390371543365,2.18659384574364e-17,0.99999999626901,0.999999999902037,"HIF1A",FALSE,4.25447777679618e-11,75
"XDH",1.03401002361592e-15,-2.27365013844875,2.21087136380565e-17,0.999999996248354,0.999999999902037,"HIF1A",FALSE,4.25447777679618e-11,76
"CXCR2",1.09822812392366e-15,-2.27087113480458,2.4940152184312e-17,0.999999996015355,0.999999999902037,"HIF1A",FALSE,4.25447777679618e-11,77
"LMO4",1.10639257642112e-15,-2.27052806442312,2.53123509464644e-17,0.999999995985733,0.999999999902037,"HIF1A",FALSE,4.25447777679618e-11,78
"USP3",1.13208926233927e-15,-2.26946254224883,2.65017967775603e-17,0.999999995892499,0.999999999902037,"HIF1A",FALSE,4.25447777679618e-11,79
"MBD4",1.23462067038841e-15,-2.26541110584465,3.15196266417217e-17,0.999999995520489,0.999999999902037,"HIF1A",FALSE,4.25447777679618e-11,80
"AZU1",1.24118120183099e-15,-2.26516200977909,3.18554948405275e-17,0.999999995496686,0.999999999902037,"HIF1A",FALSE,4.25447777679618e-11,81
"ARG1",1.25846060511884e-15,-2.2645113942123,3.27486368096121e-17,0.999999995433992,0.999999999902037,"HIF1A",FALSE,4.25447777679618e-11,82
"ALK",1.27499796846658e-15,-2.26389598865718,3.36149881520929e-17,0.99999999537399,0.999999999902037,"HIF1A",FALSE,4.25447777679618e-11,83
"JCHAIN",1.32891869116431e-15,-2.26193675634819,3.65183205579003e-17,0.999999995178352,0.999999999902037,"HIF1A",FALSE,4.25447777679618e-11,84
"RP11-290D2.6",1.34089942638911e-15,-2.26151088374264,3.71797432995801e-17,0.999999995134883,0.999999999902037,"HIF1A",FALSE,4.25447777679618e-11,85
"ALPL",1.34416583523263e-15,-2.26139535146718,3.73611024052733e-17,0.999999995123032,0.999999999902037,"HIF1A",FALSE,4.25447777679618e-11,86
"CXCL12",1.3481089951729e-15,-2.26125620903495,3.75806242588406e-17,0.999999995108725,0.999999999902037,"HIF1A",FALSE,4.25447777679618e-11,87
"NFKB1",1.4068938070981e-15,-2.25922294867717,4.09295163587417e-17,0.999999994895439,0.999999999902037,"HIF1A",FALSE,4.25447777679618e-11,88
"NOD2",1.5000603232253e-15,-2.25614770041007,4.6529825637176e-17,0.999999994557408,0.999999999902037,"HIF1A",FALSE,4.25447777679618e-11,89
"PARP8",1.51095925431565e-15,-2.25579893354994,4.72084218990627e-17,0.999999994517864,0.999999999902037,"HIF1A",FALSE,4.25447777679618e-11,90
"CCL4",1.54063868924178e-15,-2.25486021344006,4.90812456938326e-17,0.99999999441018,0.999999999902037,"HIF1A",FALSE,4.25447777679618e-11,91
"CTSK",1.6136129088567e-15,-2.25261764613538,5.38409477510832e-17,0.999999994145411,0.999999999902037,"HIF1A",FALSE,4.25447777679618e-11,92
"ANKRD36B",1.61989448734597e-15,-2.2524287758613,5.42609548456343e-17,0.99999999412262,0.999999999902037,"HIF1A",FALSE,4.25447777679618e-11,93
"PRPF38B",1.62760139029734e-15,-2.25219792226982,5.47784931226113e-17,0.999999994094657,0.999999999902037,"HIF1A",FALSE,4.25447777679618e-11,94
"KDR",1.62789563107871e-15,-2.2521891274886,5.4798300826932e-17,0.99999999409359,0.999999999902037,"HIF1A",FALSE,4.25447777679618e-11,95
"ABL1",1.78560585526501e-15,-2.24766381580605,6.59303194021627e-17,0.999999993521378,0.999999999902037,"HIF1A",FALSE,4.25447777679618e-11,96
"MTRNR2L12",1.80469235525772e-15,-2.24714009403507,6.73473224881134e-17,0.999999993452127,0.999999999902037,"HIF1A",FALSE,4.25447777679618e-11,97
"AR",1.80900872502739e-15,-2.24702232693517,6.76698634262053e-17,0.999999993436466,0.999999999902037,"HIF1A",FALSE,4.25447777679618e-11,98
"HBD",1.86564570512007e-15,-2.2454993779539,7.1973450249742e-17,0.999999993230973,0.999999999902037,"HIF1A",FALSE,4.25447777679618e-11,99
"RNF5",1.86849246880264e-15,-2.24542390101124,7.21932644665957e-17,0.999999993220645,0.999999999902037,"HIF1A",FALSE,4.25447777679618e-11,100
"C1QA",1.89887071660858e-15,-2.24462467178502,7.45598063058572e-17,0.999999993110425,0.999999999902037,"HIF1A",FALSE,4.25447777679618e-11,101
"LTF",1.90710836343007e-15,-2.24440987175068,7.52081175321024e-17,0.999999993080537,0.999999999902037,"HIF1A",FALSE,4.25447777679618e-11,102
"GZMA",1.95248063906595e-15,-2.243241101695,7.88292598933121e-17,0.999999992915915,0.999999999902037,"HIF1A",FALSE,4.25447777679618e-11,103
"F8",1.96630177219765e-15,-2.24288979140294,7.99492360510033e-17,0.999999992865768,0.999999999902037,"HIF1A",FALSE,4.25447777679618e-11,104
"MS4A1",1.99407002584427e-15,-2.2421904429823,8.22232781679595e-17,0.999999992765018,0.999999999902037,"HIF1A",FALSE,4.25447777679618e-11,105
"DEFA4",2.08233915470027e-15,-2.24002252090051,8.96637519110997e-17,0.999999992444756,0.999999999902037,"HIF1A",FALSE,4.25447777679618e-11,106
